63
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
1,0.50777,-0.197737,-0.453076,0.705543,5.34098,1.15257,6.08369,9,1,1,18.88
2,0.64471,-0.28545,0.387344,-0.593996,2.14693,1.56506,2.98056,8,1,1,8.256
3,0.239176,0.442168,0.599369,-0.622928,3.45042,1.05346,1.30051,16,1,1,16.512
4,0.426415,0.12814,0.481975,-0.754619,2.86512,0.922912,2.28128,6,1,1,4.032
5,-0.492226,0.506527,0.483381,-0.517191,4.73185,1.56851,0.0480962,10,1,1,11.264
6,-0.360363,-0.231534,0.44972,-0.783762,0.0501561,0.885296,5.19117,7,1,1,6.208
7,0.336414,-0.207647,0.629031,-0.669349,1.83424,0.812871,2.94023,12,1,1,22.08
8,0.436191,-0.0546061,0.291891,-0.849444,2.68607,0.910297,2.93515,7,1,1,8.192
9,-0.425729,0.381535,0.294782,-0.765696,5.18498,1.21709,0.363211,11,1,1,12.352
10,0.55657,0.112712,-0.576622,0.587394,5.70685,1.20783,5.30723,6,1,1,6.592
11,-0.33817,0.389499,0.563728,-0.645091,4.70917,1.08392,0.137629,11,1,1,8.768
12,0.386423,-0.131042,0.62598,-0.664571,2.05914,0.840608,2.71303,11,1,1,11.136
13,0.545893,-0.173364,0.407808,-0.711083,2.31338,1.21974,2.92839,12,1,1,18.24
14,0.192085,0.372023,0.488436,-0.765593,3.66788,0.863995,1.47954,10,1,1,14.912
15,0.382505,-0.135017,-0.561282,0.721403,5.28265,0.835347,5.9613,8,1,1,11.136
16,0.0375828,-0.427452,0.334444,-0.839059,1.2792,0.886995,4.2454,5,1,1,11.008
17,-0.0679692,0.411667,0.41484,-0.808591,4.40199,0.860813,0.93314,7,1,1,5.312
18,0.0521271,-0.0420488,0.605267,-0.793201,1.81099,0.134046,3.16857,5,1,1,6.016
19,0.36755,-0.191152,-0.524895,0.743541,5.18891,0.854314,6.14806,8,1,1,10.752
20,0.691481,0.108611,0.306311,-0.645159,3.28585,1.09946,4.33271,14,1,0,10.112
21,0.178046,0.356474,0.81929,-0.412297,3.14461,0.819685,0.929453,10,1,1,5.12
22,0.0498702,0.0516015,0.822875,-0.563673,2.97384,0.143647,1.36893,8,1,1,9.856
23,0.105909,-0.355098,-0.895854,0.245224,3.69863,0.759214,6.26052,10,1,1,9.408
24,0.050865,-0.513232,0.800524,-0.305232,0.463058,1.08376,3.40708,5,1,1,5.056
25,-0.110912,-0.418189,0.504156,-0.747424,3.36011,1.25429,1.3224,10,1,0,6.976
26,0.373865,-0.536328,0.642696,0.399398,3.0584,1.44778,0.774445,17,1,0,13.376
27,-0.13708,-0.27189,0.784261,-0.540573,0.13651,0.61881,4.21207,3,1,1,4.736
28,0.137067,0.285557,0.910092,-0.267212,2.97966,0.644602,0.733103,9,1,1,13.376
29,0.524145,-0.468184,-0.683734,0.196424,4.26307,1.55865,5.7212,6,1,1,3.072
30,0.632301,-0.213145,-0.713942,0.212253,4.67623,1.46105,5.3265,5,1,1,7.04
31,0.294282,-0.185907,0.836982,-0.422254,1.47461,0.711056,2.60146,11,1,1,16.384
32,-0.229837,0.306313,0.678992,-0.626352,4.5304,0.785981,0.101379,9,1,1,8.576
33,0.691481,0.108611,0.306311,-0.645159,4.13,0.257704,0.0385232,12,1,0,12.16
34,0.0351932,0.435174,0.658314,-0.613195,3.81083,0.903619,0.830625,10,1,1,8.192
35,-0.305323,-0.400525,0.627637,-0.593657,0.10625,1.05559,4.55051,9,1,1,9.408
36,0.0851081,0.0152012,-0.769587,0.632662,5.5772,0.173126,5.2237,9,1,1,8.064
37,0.0713003,-0.479216,0.830872,-0.273717,0.465939,1.01156,3.31213,9,1,1,12.224
38,-0.0345408,-0.421461,0.69241,-0.584591,0.619394,0.873229,3.92453,6,1,1,9.152
39,0.477795,-0.103324,0.738727,-0.464023,1.91868,1.02152,2.34462,5,1,1,7.552
40,0.622683,0.174066,0.730218,-0.22079,2.137,1.40612,1.59183,5,1,1,6.272
41,0.446937,0.489878,-0.672075,0.32952,5.99945,1.44997,4.33705,7,1,1,4.864
42,-0.0560925,0.442087,0.734991,-0.511079,3.8754,0.923758,0.481395,7,1,1,7.296
43,0.239666,0.117447,-0.878514,0.396206,5.59172,0.540342,4.68042,6,1,1,6.72
44,0.113018,-0.629567,0.545718,-0.541354,0.959009,1.38804,3.74535,14,1,1,7.04
45,0.623693,-0.160765,-0.667208,0.374159,4.9712,1.39964,5.47575,6,1,1,9.408
46,0.432843,-0.419527,-0.651298,0.460929,4.55849,1.29399,6.09805,10,1,1,12.608
47,0.307339,-0.25655,-0.776688,0.486292,4.57622,0.823784,5.96736,12,1,1,5.632
48,0.150425,0.936064,-0.258572,-0.185193,1.24356,1.50088,2.91925,11,1,0,4.16
49,-0.124134,0.427817,0.276364,-0.851578,0.248679,1.35244,3.59584,14,1,0,10.304
50,0.187795,0.609985,0.575374,-0.511464,3.5696,1.38442,1.02532,8,1,1,9.408
51,0.517735,-0.405908,0.612779,-0.437825,1.52627,1.43601,2.85609,9,1,1,8.448
52,0.272616,-0.23677,-0.790641,0.494476,4.55614,0.738854,5.98643,12,1,1,17.408
53,0.0705292,0.0875082,0.9373,-0.329905,2.80165,0.225261,1.0168,11,1,1,9.92
54,0.0504021,0.724503,-0.578455,-0.371409,5.64295,1.62572,2.64027,9,1,1,5.568
55,-0.149406,-0.903556,0.0926235,-0.39075,1.17418,2.31511,4.64352,6,1,1,6.144
56,-0.106688,0.930554,-0.0105846,-0.350108,4.85676,2.42588,1.48687,6,1,1,5.376
57,-0.106525,0.923175,-0.340316,-0.143478,5.99908,2.38503,2.62772,14,1,1,12.544
58,0.150425,0.936064,-0.258572,-0.185193,5.50232,2.49425,2.6794,15,1,0,11.456
59,0.365353,-0.729831,0.501489,-0.287005,3.95577,2.00774,1.26525,17,1,0,12.928
60,-0.151706,-0.977423,0.010687,-0.146679,1.34408,2.84639,4.79364,7,1,1,4.416
61,0.106355,-0.915556,-0.359824,-0.14482,2.8746,2.34494,5.7849,10,1,1,5.888
62,0.0617975,0.729004,-0.681406,0.0204969,6.22869,1.64139,3.25623,10,1,1,12.992
63,0.108818,0.993372,0.0310938,-0.0201097,3.60657,3.06752,0.683191,4,1,1,4.416
