66
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
1,0.117552,-0.195544,-0.876845,0.423186,4.13251,0.46037,6.19157,5,1,1,4.928
2,0.953468,0.176026,0.237138,-0.0606514,0.493658,1.37982,3.30073,10,1,0,7.936
3,0.327607,-0.0772268,-0.848875,0.407581,4.92852,0.686578,5.39153,3,1,1,0.704
4,0.237363,-0.310176,-0.877729,0.277564,4.10106,0.802516,5.93627,7,1,1,2.368
5,0.663042,0.190607,0.51982,-0.503818,2.62049,1.52269,2.06064,9,1,1,4.8
6,0.126939,0.603113,0.628429,-0.47457,3.58095,1.32814,0.854246,16,1,0,13.504
7,0.145269,0.234579,0.899927,-0.33764,2.94606,0.559089,0.913405,7,1,1,11.584
8,-0.0672906,-0.537636,0.673959,-0.502193,0.51587,1.14523,3.90649,3,1,1,0.832
9,0.434619,0.367756,-0.604323,0.557364,6.15965,1.21138,4.75513,5,1,1,7.104
10,-0.00260613,-0.655967,0.685256,-0.316424,0.428617,1.43094,3.57816,14,1,1,18.368
11,0.588779,-0.264169,0.554275,-0.525674,1.90797,1.4029,2.75147,7,1,1,7.296
12,0.618428,0.178843,0.676023,-0.358546,2.33996,1.39883,1.77694,9,1,1,8.32
13,0.0760989,-0.299652,0.793421,-0.52431,0.832645,0.628627,3.47684,10,1,1,13.376
14,0.297043,0.575066,0.686828,0.330655,1.03086,1.02401,3.19036,13,1,0,7.36
15,-0.236414,0.537952,0.647035,-0.485862,4.19974,1.2562,0.230016,8,1,1,10.88
16,0.0639708,-0.477019,0.79191,-0.375818,0.576409,1.00425,3.45138,8,1,1,5.76
17,0.488816,0.349473,0.74095,-0.299869,2.57604,1.28924,1.33468,5,1,1,5.248
18,0.456568,-0.279688,0.724304,-0.4344,1.56141,1.13002,2.66065,8,1,1,11.136
19,0.333649,0.514484,-0.747237,0.256168,6.03812,1.32021,4.04718,3,1,1,1.344
20,-0.0150639,0.0404157,0.879314,-0.474286,3.99302,0.0862903,0.13788,9,1,1,10.496
21,0.294993,0.364429,-0.710707,0.524468,6.23845,0.975998,4.45782,13,1,1,10.112
22,-0.109859,-0.677638,0.522608,-0.505588,0.608124,1.51329,4.07116,5,1,1,7.424
23,0.340263,0.321048,0.852638,0.232717,2.0607,0.973634,0.547999,5,1,1,4.352
