65
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
39,0.292817,-0.527151,-0.493407,-0.626833,2.01271,1.04571,5.19494,16,1,0,16.576
40,-0.0711034,-0.282178,-0.505755,-0.812116,1.88094,0.590541,5.51622,11,1,1,8.192
41,-0.484849,-0.267689,-0.331704,-0.763699,2.74468,1.29456,4.87221,19,1,0,19.52
42,-0.484849,-0.267689,-0.331704,-0.763699,5.24326,1.45826,2.27937,11,1,0,7.552
43,0.448493,-0.129368,0.469151,0.749677,0.27835,0.971289,0.840005,10,1,1,6.336
44,-0.347106,-0.350601,-0.564281,-0.661955,1.49632,1.0319,6.19869,20,1,1,23.552
45,0.198706,0.185102,-0.394535,-0.877835,4.31395,0.550035,2.81401,5,1,1,10.56
46,0.603427,-0.291151,-0.249519,-0.699176,3.03483,1.4684,3.93393,10,1,1,7.872
47,0.300332,0.446053,-0.336779,-0.772928,4.53071,1.13551,2.5743,8,1,1,9.6
48,0.462793,0.0744222,-0.3169,-0.824535,3.66797,0.975725,3.34908,6,1,1,5.76
49,0.576126,-0.0419024,-0.469508,-0.667747,3.68181,1.23169,3.82701,6,1,1,5.888
50,0.566716,0.739783,-0.355104,0.0738571,5.83455,2.39926,4.00035,9,1,1,6.272
51,0.449133,0.792678,-0.385714,-0.145486,5.407,2.29177,3.29641,14,1,1,14.656
52,0.300631,0.876539,-0.0857899,-0.365979,4.61224,2.37086,2.13145,7,1,1,6.976
53,0.416271,0.821231,0.0978876,-0.377777,3.98971,2.33978,1.7864,8,1,1,6.4
54,0.366638,0.819693,-0.434726,-0.0685075,5.70629,2.23019,3.40589,6,1,1,14.528
55,-0.26874,-0.727559,-0.153298,-0.612321,1.46228,1.77535,5.31153,5,1,1,3.84
56,-0.446981,-0.788936,-0.23334,-0.351199,1.64176,2.27107,5.8143,8,1,1,8
57,0.55477,0.5622,-0.504638,0.348571,6.10892,1.82108,4.52482,9,1,1,5.44
58,0.589483,0.777033,-0.18376,-0.122321,5.04688,2.69643,3.20329,7,1,1,6.4
59,0.538793,0.694143,0.436428,-0.193388,2.89865,2.14631,1.07717,9,1,1,6.336
60,0.367211,0.650259,0.275133,-0.605492,3.77181,1.68641,1.65836,7,1,1,14.144
61,-0.553933,-0.638639,0.0853988,-0.527263,0.695735,2.01463,5.26631,13,1,1,10.432
62,-0.527728,-0.842307,0.00215155,-0.109624,0.991475,2.92186,5.25246,13,1,1,12.736
63,0.244594,0.836904,0.430731,-0.232887,3.35291,2.1182,0.78,11,1,1,13.184
64,-0.338784,-0.683612,-0.310904,-0.566779,1.61242,1.73574,5.67422,8,1,1,5.248
65,0.405291,0.801743,-0.424091,0.11443,6.07869,2.23205,3.87319,4,1,1,4.992
