66
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
1,-0.191998,0.461447,0.464805,-0.730862,4.54023,1.04673,0.610059,6,1,1,6.4
2,0.0479856,0.132347,0.373427,-0.916915,3.9778,0.282494,1.53187,6,1,1,6.976
3,-0.134343,-0.661559,0.198958,-0.710428,1.09739,1.4821,4.63968,12,1,1,18.88
4,-0.387745,0.559611,0.396965,-0.615555,4.74555,1.49775,0.392089,12,1,1,11.968
5,-0.0705096,0.571637,0.474786,-0.665461,4.21541,1.22758,0.828361,10,1,1,15.744
6,0.377782,0.366762,0.456697,-0.717073,3.34509,1.10903,1.80389,10,1,1,10.304
7,0.0745365,0.00313338,0.376863,-0.92326,2.79606,0.149343,2.71203,8,1,1,6.464
8,0.456443,0.152666,0.374761,-0.792406,3.0226,1.00427,2.37705,8,1,1,4.672
9,0.573745,-0.159842,-0.221252,0.772214,5.73244,1.27601,6.27585,9,1,1,7.36
10,-0.454734,-0.371664,0.303633,-0.75026,0.300659,1.25543,5.21342,6,1,1,3.072
11,-0.11073,-0.176822,0.640812,-0.738805,0.296829,0.42035,4.55738,16,1,0,10.688
12,-0.11073,-0.176822,0.640812,-0.738805,6.18925,0.81058,5.48744,1,1,0,0.064
13,0.586998,-0.0926745,0.221714,-0.773103,2.70572,1.27271,3.01889,5,1,1,5.312
14,0.528754,-0.236277,-0.418654,0.699515,5.32364,1.23536,6.16411,9,1,1,6.272
15,0.401285,-0.0837214,-0.392106,0.823537,5.63314,0.844746,6.0445,9,1,1,7.616
16,-0.759487,0.578528,0.00618021,-0.297399,2.3414,0.291708,2.78009,15,1,0,10.816
17,-0.0711771,0.415137,0.310738,-0.852078,4.5325,0.869524,1.0513,6,1,1,7.488
18,-0.759487,0.578528,0.00618021,-0.297399,4.21459,0.790428,0.807508,13,1,0,14.016
19,0.27334,0.597619,0.197923,-0.727298,4.01771,1.4341,1.73407,6,1,1,4.544
20,-0.115599,0.567562,0.453925,-0.677098,4.32274,1.23553,0.779287,8,1,1,6.272
21,-0.111471,0.483193,0.370777,-0.785253,4.49798,1.03771,0.902926,9,1,1,12.48
22,-0.249363,0.313773,0.355034,-0.84458,4.98596,0.824766,0.50134,10,1,1,7.68
23,-0.266699,-0.312973,0.35281,-0.840503,0.467633,0.847527,5.0207,7,1,1,4.672
24,0.591054,-0.105752,-0.410838,0.686064,5.56658,1.2881,5.92067,5,1,1,8.576
25,-0.11073,-0.176822,0.640812,-0.738805,5.99134,1.51189,5.60589,16,1,0,15.616
26,0.477628,0.41269,-0.0387653,-0.774632,0.534708,0.926875,5.14888,16,1,0,13.312
27,-0.213572,0.334007,0.31601,-0.861954,4.92989,0.815296,0.650487,9,1,1,5.248
28,0.0165319,0.185198,0.465063,-0.865532,4.13031,0.374045,1.16677,13,1,1,8.192
29,-0.275581,-0.586758,0.523484,-0.552932,0.37366,1.41057,4.39343,10,1,1,10.112
30,0.492828,0.314458,0.265249,-0.766733,3.37647,1.24879,2.24059,6,1,1,5.44
31,0.283177,0.517802,0.302624,-0.748406,3.82768,1.26255,1.68699,8,1,1,7.616
32,-0.412658,0.439317,0.479102,-0.638103,4.82248,1.29384,0.17265,10,1,1,13.888
33,0.396277,0.00802253,-0.395021,0.828769,5.85864,0.815094,5.81816,8,1,1,7.04
34,-0.168943,0.17323,0.603255,-0.759956,4.81431,0.488796,0.126975,11,1,1,8.576
35,0.105649,-0.0524912,0.392039,-0.912353,2.27463,0.236491,3.19687,7,1,1,3.968
36,-0.116869,-0.0845281,0.578739,-0.802657,0.00147295,0.289478,5.03231,7,1,1,5.696
37,0.410606,-0.341245,0.433892,-0.725735,1.90934,1.1264,3.29615,12,1,1,7.616
38,-0.196788,-0.504035,0.357404,-0.761239,0.759617,1.14346,4.64566,10,1,1,11.648
39,0.263235,0.0872804,0.631531,-0.724056,2.7445,0.562023,2.10418,8,1,1,3.52
40,-0.11073,-0.176822,0.640812,-0.738805,4.19212,0.497734,0.914905,19,1,0,18.112
41,0.072024,0.565958,0.235443,-0.78681,4.29505,1.21428,1.40662,3,1,1,6.592
