65
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
1,-0.0865477,0.039041,0.19265,-0.976663,5.66467,0.190178,0.22901,9,1,1,12.288
2,0.651077,0.0868397,0.454853,0.601386,1.6925,2.29782,0.124612,14,1,0,10.432
3,0.508861,0.649656,0.412646,-0.385656,5.58735,0.696141,1.43292,12,1,0,7.424
4,0.365711,0.161346,-0.193174,-0.896051,3.76943,0.822425,2.93843,9,1,1,8.768
5,0.522254,-0.0429658,0.186813,-0.830967,2.83837,1.10312,3.00254,11,1,1,8.576
6,0.481997,0.19957,0.186873,-0.832424,4.68049,0.230513,0.9184,12,1,0,8.512
7,0.0386102,0.0809974,0.0631768,-0.99396,4.20409,0.1797,1.95214,6,1,1,3.776
8,0.737316,0.501363,-0.390529,-0.229099,4.77902,2.20186,3.58469,11,1,1,9.088
9,0.700556,0.479304,-0.394161,0.352316,6.04182,2.02753,4.84176,11,1,1,6.848
10,0.71772,0.440618,-0.538075,0.034782,5.32753,2.00262,4.22635,9,1,1,11.2
11,0.781717,0.237165,-0.290955,0.498012,6.049,1.91204,5.45988,9,1,1,8.512
12,0.673306,0.46305,-0.438136,-0.37454,4.60753,1.91295,3.40264,9,1,1,8.512
13,0.508861,0.649656,0.412646,-0.385656,0.457325,1.79989,5.84792,14,1,0,8.448
14,-0.679493,-0.276059,-0.217118,-0.644158,0.710999,1.64671,6.22238,7,1,1,6.912
15,0.839788,0.363792,0.266125,-0.302635,2.82909,2.312,2.01151,14,1,1,18.752
16,0.481997,0.19957,0.186873,-0.832424,3.76475,1.65722,2.32197,13,1,0,10.688
17,0.762879,0.36959,0.309554,0.430808,1.07421,2.02324,0.171918,6,1,1,2.688
18,0.667454,0.657995,-0.233529,-0.258866,4.65384,2.42936,3.09732,4,1,1,4.8
19,0.762393,0.466704,0.400192,0.201964,1.65273,2.21194,0.55411,7,1,1,9.088
20,0.664303,0.36168,-0.387316,-0.527138,4.27384,1.71552,3.27669,7,1,1,5.824
21,0.75813,0.513625,-0.248896,-0.315401,4.40514,2.31467,3.21422,10,1,1,6.4
22,0.889284,0.390945,-0.128351,-0.199656,4.12712,2.66231,3.29874,7,1,1,11.648
23,0.777472,0.482701,-0.374594,-0.149049,3.31332,1.09764,2.5282,14,1,0,8.512
24,0.89607,0.297121,-0.262009,0.200324,5.68532,2.46938,5.04498,5,1,1,8.128
25,0.692724,0.377925,0.0272711,-0.613647,3.59661,1.81872,2.59775,5,1,1,5.888
26,-0.774849,-0.624347,-0.0407039,-0.09024,1.10198,2.94328,6.02868,5,1,1,5.184
27,-0.850864,-0.468351,0.0426505,-0.234218,0.323059,2.66084,5.59988,13,1,1,16.384
28,-0.612053,-0.572463,0.341933,-0.425157,0.0746593,1.98739,4.85387,9,1,1,13.952
29,0.887829,0.34122,-0.302695,-0.0608588,4.8809,2.51383,4.14705,13,1,1,18.496
30,0.762393,0.466704,0.400192,0.201964,1.65273,2.21194,0.55411,7,1,1,5.632
31,0.906859,0.400594,-0.0983101,-0.0864052,4.40731,2.87907,3.57539,9,1,1,6.656
32,0.725561,0.593799,-0.297757,0.179734,5.94133,2.43115,4.56961,6,1,1,3.52
33,0.608684,0.376924,0.275985,-0.641299,3.28965,1.59593,2.18075,11,1,1,9.6
34,0.942078,0.272749,0.128938,-0.146532,2.70179,2.7487,2.13816,9,1,1,7.424
35,0.638222,0.346775,-0.379713,0.57292,6.19561,1.62599,5.20017,7,1,1,9.664
36,-0.306558,-0.89276,-0.220674,-0.245572,1.97208,2.46866,5.77521,12,1,1,9.92
37,0.540594,0.701528,-0.384093,0.260938,6.22337,2.1758,4.39489,10,1,1,8.704
38,0.313682,0.728294,-0.582017,-0.180131,5.57635,1.83135,3.24814,6,1,1,8.768
39,-0.280854,-0.936103,-0.159618,-0.139119,2.13323,2.71489,5.85778,10,1,1,11.328
40,0.250253,0.697915,-0.0376643,-0.669977,4.42426,1.67039,1.97125,6,1,1,3.584
41,0.36778,0.655772,0.635567,0.175376,2.36123,1.70177,0.241887,6,1,1,6.336
42,0.37994,0.848654,-0.363273,0.05886,6.02288,2.38786,3.72316,8,1,1,8.32
43,0.425761,0.673196,-0.519031,-0.310068,5.18074,1.84308,3.16703,7,1,1,6.016
44,0.329573,0.84534,-0.256111,-0.333451,4.9956,2.2737,2.5975,12,1,1,13.568
45,0.409066,0.644759,-0.368057,-0.530551,4.75353,1.73767,2.74266,7,1,1,5.312
46,-0.640774,-0.701359,0.224613,-0.216919,0.0276852,2.50646,4.64985,6,1,1,3.072
47,0.194213,0.701489,-0.680408,-0.0850858,5.88869,1.63044,3.28728,5,1,1,10.368
48,-0.56828,-0.587545,0.216715,-0.533744,0.416372,1.91379,5.09543,11,1,1,10.816
49,0.316203,0.648034,0.1383,-0.678926,4.05748,1.61067,1.8238,11,1,1,11.008
50,0.651077,0.0868397,0.454853,0.601386,3.22873,1.94119,1.41606,14,1,0,11.712
51,-0.357329,-0.807614,0.363699,-0.296309,0.267088,2.165,4.2418,5,1,1,3.008
52,-0.245536,-0.898579,-0.231949,-0.280119,1.99566,2.39715,5.67073,3,1,1,0.896
53,0.443074,0.621207,-0.264451,-0.58979,4.51433,1.73597,2.61186,16,1,1,25.856
54,0.317823,0.650918,-0.091463,-0.683322,4.39123,1.62023,2.15807,11,1,1,6.4
55,0.240595,0.665474,-0.520839,-0.477477,5.19428,1.57228,2.74652,3,1,1,6.272
56,0.305297,0.800291,0.062691,-0.512247,4.22617,2.05708,1.81346,13,1,1,16
57,0.419337,0.745511,0.305128,-0.418649,3.57019,2.05247,1.45335,8,1,1,14.912
58,0.253614,0.88339,0.390896,0.0500258,2.73473,2.33145,0.152288,14,1,1,11.968
59,-0.337301,-0.771234,-0.387711,-0.375641,1.95972,2.0011,5.92588,9,1,1,9.92
60,0.400796,0.58539,0.232716,-0.665226,3.77551,1.57743,1.83463,10,1,1,7.68
61,0.790685,0.508951,0.33196,-0.0747523,2.36421,2.44718,1.22036,4,1,1,5.888
62,0.862524,0.500925,-0.064253,0.0315819,5.69539,2.99828,4.64308,7,1,1,5.12
63,0.690001,0.259314,0.613891,0.282475,1.49903,1.6576,0.780056,10,1,1,8.256
64,0.722586,0.324117,0.0307597,-0.609813,3.51284,1.82799,2.66955,18,1,1,21.312
65,0.69756,0.263399,0.665273,0.0379849,1.87481,1.68297,1.15271,8,1,1,12.16
