64
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
1,0.610932,-0.751921,0.00792984,-0.247618,2.2211,2.64089,3.99806,3,1,1,3.2
2,0.485442,-0.62856,0.531423,0.2947,0.151298,1.83536,1.97764,9,1,1,9.728
3,-0.326409,-0.290969,0.455033,-0.775718,5.80778,2.83749,1.5702,13,1,0,10.944
4,-0.40222,0.819801,-0.250113,-0.321852,5.82914,2.30193,1.7753,13,1,1,15.36
5,0.394057,-0.805229,-0.184572,-0.402813,2.45556,2.22352,4.68694,11,1,1,20.672
6,0.527358,-0.617384,-0.55651,0.176143,4.15505,1.89499,5.88281,9,1,1,15.36
7,-0.344563,0.803332,0.0358806,-0.484404,5.04364,2.12719,1.09168,10,1,1,17.984
8,-0.375125,0.859062,-0.102618,-0.332811,5.42319,2.43014,1.45817,4,1,1,3.52
9,0.473773,-0.77318,0.217249,-0.361296,1.57917,2.27121,3.62126,10,1,1,11.456
10,-0.276908,-0.850784,0.289959,-0.339724,0.549604,2.21558,4.32052,7,1,1,6.08
11,-0.238264,-0.886667,0.3811,-0.108692,0.0153127,2.32663,3.68194,11,1,1,12.096
12,0.479044,0.693998,-0.501123,-0.194318,5.30911,2.0067,3.37584,8,1,1,9.792
13,0.490731,0.797201,-0.351619,-0.004223,5.71939,2.42294,3.68137,8,1,1,16.768
14,0.505439,0.656622,0.430616,-0.357701,3.17873,1.9533,1.34919,9,1,1,7.872
15,0.545574,0.564007,0.142431,-0.60329,3.71176,1.80443,2.10774,11,1,1,11.52
16,0.218522,0.338712,-0.902975,0.148859,0.252445,2.45413,4.86336,11,1,0,9.088
17,0.323526,0.67423,0.661138,0.0603401,2.60318,1.68959,0.356379,10,1,1,6.784
18,-0.250378,-0.800243,0.511968,-0.186576,0.0462422,1.98904,3.79429,8,1,1,8.704
19,0.602172,0.653005,-0.413063,-0.200878,5.08563,2.18714,3.43388,10,1,1,11.584
20,-0.244152,-0.788367,-0.158938,-0.541855,1.55579,1.94149,5.29803,6,1,1,7.616
21,-0.514965,0.843723,-0.0788317,-0.129332,0.340594,1.90935,4.07869,13,1,0,10.752
22,-0.291161,-0.787882,-0.469112,-0.272768,2.26094,1.99442,6.1105,9,1,1,8.064
23,-0.342521,-0.794427,0.420384,-0.273573,0.180979,2.35217,4.14868,17,1,0,13.824
24,0.290379,0.876406,0.163483,-0.347658,3.95289,2.35296,1.45119,3,1,1,1.728
