66
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
1,0.00644069,0.79756,0.30883,-0.518151,4.01011,1.51625,1.12696,11,1,0,8.704
2,-0.474808,-0.500566,0.128106,-0.712446,3.34702,1.06821,1.50781,16,1,0,13.824
3,0.209542,-0.677778,0.267385,-0.652085,1.4815,1.57738,4.02341,14,1,1,12.48
4,0.647507,0.124498,-0.199584,0.724846,6.20445,1.43995,5.82454,15,1,1,15.872
5,-0.393279,-0.328277,0.424914,-0.746334,0.177988,1.07568,5.07006,5,1,1,7.616
6,0.0317838,0.480528,0.278893,-0.830844,4.32249,1.00491,1.31299,13,1,1,11.072
7,0.408662,-0.182372,-0.47903,0.75516,5.29815,0.927954,6.13764,8,1,1,6.976
8,0.490776,-0.237082,0.519273,-0.658245,2.02365,1.15287,2.92369,9,1,1,4.544
9,0.185294,0.383998,0.484239,-0.764018,3.6979,0.880944,1.45547,12,1,1,8.32
10,0.407771,0.148081,-0.482437,0.760953,6.06649,0.89747,5.36981,6,1,1,4.992
11,0.550889,0.0461672,-0.549035,0.626858,5.64748,1.17149,5.48026,12,1,1,14.336
12,-0.255084,-0.481478,0.485613,-0.683587,0.465933,1.15248,4.58192,10,1,1,5.888
13,-0.163806,-0.690915,0.347727,-0.612283,0.821513,1.57919,4.42868,10,1,1,11.008
14,0.102227,-0.0447863,0.634991,-0.764415,2.0355,0.22368,2.86134,12,1,1,9.472
15,0.375478,-0.524326,0.480189,-0.594573,1.51289,1.4018,3.41156,7,1,1,8.384
16,-0.319285,0.189075,0.383456,-0.845736,5.32286,0.760321,0.108974,3,1,1,3.2
17,0.254014,-0.553021,0.279268,-0.742734,1.64173,1.30851,3.92216,5,1,1,6.656
18,-0.0423112,-0.128458,0.527971,-0.838424,0.690624,0.271324,4.46859,8,1,1,15.36
19,-0.312415,-0.598215,0.291017,-0.678119,0.684128,1.48161,4.78829,10,1,1,9.6
20,0.686641,-0.0520067,-0.358205,0.630483,5.69092,1.51913,5.84211,8,1,1,4.736
21,-0.209934,0.646835,0.431154,-0.592991,4.39755,1.49566,0.628293,7,1,1,5.056
22,0.53242,-0.148827,0.315757,-0.771153,2.48039,1.17151,3.02553,6,1,1,2.112
23,0.154853,0.195555,0.568307,-0.784096,3.41546,0.504207,1.61339,7,1,1,2.496
24,0.491444,0.0112954,0.447167,-0.74726,2.62532,1.02779,2.57936,13,1,1,15.296
25,0.018417,0.577645,0.307471,-0.755942,4.29421,1.2324,1.21637,6,1,1,5.184
26,0.634812,0.127142,-0.427337,0.631056,5.88561,1.40839,5.49027,9,1,1,17.152
27,-0.231729,0.95314,0.112844,-0.158403,3.348,0.133423,2.03404,12,1,0,7.36
28,0.34326,0.113039,0.363476,-0.85865,3.05928,0.739525,2.42303,12,1,1,14.08
29,0.0354709,0.316348,0.289968,-0.902543,4.28987,0.647935,1.37159,8,1,1,8.704
30,0.0527857,0.0407124,0.434512,-0.898196,2.60381,1.39939,2.70537,14,1,0,9.664
31,-0.379986,-0.350047,0.509973,-0.687754,0.106369,1.08586,4.90073,10,1,1,14.848
32,0.384231,-0.375779,0.503257,-0.676674,1.72784,1.1348,3.2764,9,1,1,15.104
33,-0.220587,0.264622,0.517641,-0.783176,4.82325,0.703422,0.29187,4,1,1,4.032
34,0.330549,-0.362724,0.551359,-0.674664,1.62466,1.02589,3.28821,8,1,1,7.04
35,0.611347,0.179164,0.246605,-0.730302,3.10102,1.38135,2.53086,11,1,1,5.696
36,0.39103,-0.562076,0.514008,-0.516683,1.39582,1.50842,3.32176,7,1,1,9.856
37,0.443896,0.17237,0.257682,-0.840741,3.21458,0.99263,2.4738,6,1,1,5.568
38,0.0527857,0.0407124,0.434512,-0.898196,5.28998,1.06238,5.90328,13,1,0,8.32
39,-0.267258,0.588195,0.243021,-0.723561,4.81484,1.40484,0.820285,11,1,1,10.112
40,0.00401148,-0.671817,0.481882,-0.562527,0.868432,1.47335,3.99808,7,1,1,8.832
41,0.645683,-0.138096,-0.197269,0.724643,5.8067,1.4424,6.2281,5,1,1,8.192
