64
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
1,0.0390344,0.462689,-0.193018,-0.864372,0.660126,1.13715,2.20576,17,1,0,11.072
2,0.217062,-0.623373,-0.751127,0.00988129,3.48982,1.44186,5.96126,13,1,1,17.664
3,0.257319,-0.584967,-0.760677,-0.113889,3.40739,1.38656,5.72016,5,1,1,5.504
4,0.648067,-0.263876,-0.714341,0.0097963,4.33943,1.55004,5.11278,14,1,1,11.392
5,0.466019,-0.191208,-0.855997,-0.116338,4.18795,1.0558,4.96666,7,1,1,10.304
6,0.184154,0.475736,0.856888,0.0742009,2.68588,1.07068,0.282952,7,1,1,11.008
7,0.376323,-0.504967,-0.756857,0.174805,4.00902,1.36252,5.86972,7,1,1,4.864
8,0.142103,0.421717,-0.893971,0.0526944,6.01705,0.922382,3.52548,9,1,1,10.56
9,0.142658,0.382236,-0.912411,-0.0324234,5.89046,0.840502,3.46328,11,1,1,11.584
10,0.10493,0.153619,0.950808,0.2477,2.28748,0.374252,0.344413,5,1,1,4.16
11,0.568637,-0.3209,0.610027,0.448935,4.84792,0.965763,1.87466,12,1,0,7.36
12,0.147344,-0.0540077,0.982839,-0.0969577,1.31779,0.315163,2.02046,11,1,1,11.584
13,0.461011,-0.411562,0.782788,0.0729923,0.74903,1.33237,2.20661,9,1,1,13.568
14,0.146769,0.154021,0.963564,0.162116,2.21362,0.428782,0.594606,4,1,1,1.792
15,0.104186,-0.382564,0.916508,-0.0529454,0.323593,0.815397,2.93341,7,1,1,6.08
16,0.613872,-0.288309,0.733112,-0.050841,1.20096,1.49063,2.07911,10,1,1,13.12
17,0.306589,-0.275262,-0.90356,-0.117528,3.85143,0.849355,5.31465,8,1,1,5.568
18,0.100855,0.461392,-0.880856,-0.0322072,6.03143,0.983766,3.32025,6,1,1,11.584
19,0.268543,-0.0708086,-0.957667,-0.0757928,4.3756,0.562843,4.89122,9,1,1,15.744
20,0.0634282,-0.219314,0.947194,-0.225169,0.514921,0.460666,3.09345,6,1,1,9.664
21,0.454428,0.500713,0.720524,0.153711,2.19443,1.48513,0.526796,9,1,1,7.68
22,0.670591,-0.0557661,-0.715275,0.188628,4.88726,1.47626,5.0532,11,1,1,14.784
23,0.568637,-0.3209,0.610027,0.448935,0.252439,0.899794,2.91184,18,1,0,14.208
24,0.387016,0.312891,0.852781,0.158378,2.06705,1.04184,0.707284,7,1,1,7.808
25,0.264616,0.433749,0.842665,-0.178202,2.80221,1.06594,0.756193,8,1,1,8.64
26,0.616224,0.171071,-0.767057,0.0512416,5.04989,1.38777,4.5083,5,1,1,2.752
27,0.543107,0.132838,-0.821012,-0.115449,4.81257,1.18664,4.33281,12,1,1,13.568
28,0.327377,0.344828,-0.83731,0.26987,0.914656,1.56035,2.39886,13,1,0,12.16
29,0.257086,0.568091,-0.756749,-0.196239,5.60449,1.34656,3.31283,7,1,1,5.632
30,0.303591,0.47187,0.819665,0.115415,2.43,1.19142,0.431819,9,1,1,10.56
