67
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
1,0.668719,0.40872,-0.563738,-0.260695,4.82785,1.80131,3.73062,11,1,1,12.096
2,0.861747,0.471174,-0.149026,-0.114799,4.55636,2.76311,3.55565,8,1,1,7.424
3,0.852913,0.466128,-0.226407,-0.0632691,4.94005,2.66699,3.93973,10,1,1,8.384
4,-0.763318,-0.513324,0.138996,-0.366776,0.22978,2.33548,5.32892,4,1,1,4.8
5,0.807034,0.390984,0.324407,0.300977,1.27399,2.22477,0.371698,6,1,1,3.008
6,-0.644341,0.613117,-0.255635,-0.378898,3.76403,2.77542,2.67522,19,1,0,13.952
7,0.835295,0.505847,-0.107186,-0.186847,4.20694,2.70737,3.1179,5,1,1,8.064
8,0.668218,0.360675,-0.218713,-0.612832,3.97934,1.7246,2.98945,9,1,1,11.52
9,0.828157,0.354109,-0.401664,0.165614,5.50753,2.2427,4.69941,8,1,1,7.936
10,0.813765,0.346232,-0.27632,-0.376242,4.17732,2.17023,3.37278,6,1,1,9.088
11,0.710261,0.481743,0.47339,0.198381,1.76995,2.0636,0.577976,7,1,1,10.56
12,0.679152,0.226353,0.691009,0.100118,1.74862,1.59577,1.1052,13,1,1,11.264
13,-0.905305,-0.298674,0.00594693,-0.301964,0.298979,2.52797,5.94482,8,1,1,11.776
14,-0.774657,-0.620757,-0.0621528,-0.103461,1.21651,2.89961,6.14859,13,1,0,4.864
15,0.806959,0.589753,-0.00451948,-0.0314369,3.9155,3.07806,2.65326,8,1,1,6.016
16,0.71365,-0.218292,-0.504616,0.434067,1.06728,1.86504,5.94207,14,1,0,9.344
17,0.59244,0.459371,-0.527034,0.400286,6.0215,1.69513,4.70239,8,1,1,11.328
18,0.784186,0.52574,0.323596,0.0627402,1.96989,2.46979,0.788686,10,1,1,6.656
19,0.652797,0.594902,0.375277,-0.281273,2.95301,2.16531,1.47495,5,1,1,7.872
20,0.791725,0.239193,-0.474319,0.30163,5.5722,1.94774,4.98541,5,1,1,3.136
21,0.58961,0.522293,-0.124414,-0.6034,4.06986,1.81405,2.62,6,1,1,1.216
22,0.595253,0.477241,-0.548746,-0.34175,4.83119,1.73571,3.47958,8,1,1,7.936
23,-0.72316,-0.456811,0.156859,-0.49372,0.255772,2.05248,5.41217,15,1,1,13.888
24,0.605942,0.435607,0.6046,0.27846,1.76248,1.68488,0.515894,11,1,1,9.216
25,0.747998,0.231957,-0.385787,0.487712,5.91465,1.79939,5.31325,11,1,1,11.2
26,0.539427,-0.600165,0.429379,-0.405529,2.30819,1.66846,0.837221,11,1,0,7.168
27,0.64471,0.458883,-0.603726,-0.0963865,5.17265,1.82601,3.93549,11,1,1,7.36
28,-0.564584,-0.458419,0.128532,-0.674223,0.493614,1.62863,5.41282,10,1,1,13.824
29,-0.7159,-0.551139,0.223729,-0.365619,0.106951,2.25562,5.07796,13,1,1,9.856
30,-0.79458,-0.351855,-0.135739,-0.475831,0.694751,2.10635,6.1442,12,1,1,12.224
31,-0.708708,-0.448324,0.281677,-0.466259,0.0205965,1.98944,5.1757,9,1,1,16.128
32,-0.774657,-0.620757,-0.0621528,-0.103461,2.34738,2.21619,1.03313,11,1,0,8.192
33,0.768937,0.583556,-0.21403,-0.149629,4.75145,2.61317,3.45308,4,1,1,2.24
34,0.651332,0.319713,0.686137,0.0525931,1.9506,1.62372,1.03799,3,1,1,2.56
35,-0.85304,-0.433236,0.0357438,-0.288709,0.346747,2.55123,5.69008,7,1,1,7.04
36,-0.705143,-0.594504,-0.0508105,-0.383089,0.832337,2.34805,5.71458,9,1,1,6.144
37,0.768049,0.434014,0.448215,-0.14435,2.39671,2.161,1.36801,6,1,1,3.584
38,-0.765207,-0.241005,0.159749,-0.575199,0.0342193,1.86215,5.70717,8,1,1,6.592
39,0.792643,0.598032,0.00728434,-0.118415,3.72652,2.90375,2.43379,5,1,1,4.544
