66
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
1,0.134995,0.69431,-0.618892,-0.34159,5.58682,1.57138,2.8293,9,1,1,8.576
2,0.328912,-0.134178,-0.860729,-0.364636,3.92434,0.726315,4.69901,6,1,1,6.464
3,0.431258,0.0502641,0.813357,0.387222,1.2425,0.89825,1.01044,4,1,1,3.392
4,0.391386,0.121631,0.803994,0.430832,1.38018,0.844579,0.777564,6,1,1,8.32
5,0.627728,0.0496802,-0.593569,-0.501164,4.09018,1.36231,3.93222,13,1,1,15.552
6,0.438366,-0.225422,0.306204,-0.814408,4.8286,0.291061,3.08092,19,1,0,11.52
7,0.140875,-0.0537812,-0.89013,-0.430036,3.89765,0.302738,4.62703,11,1,1,11.072
8,0.0477558,-0.690348,-0.672613,-0.262164,2.839,1.52851,5.84246,4,1,1,4.352
9,0.438366,-0.225422,0.306204,-0.814408,3.98399,0.546886,4.18544,16,1,0,13.056
10,0.568492,-0.0796167,-0.60183,-0.555229,3.8281,1.22286,4.10639,9,1,1,10.432
11,0.411332,0.0858919,0.819136,0.390442,1.33186,0.867341,0.920145,11,1,1,8.128
12,-0.0664157,0.616834,-0.711303,-0.330382,5.95562,1.3385,2.59951,12,1,1,12.352
13,0.217416,-0.514986,-0.795437,-0.234094,3.25486,1.18636,5.59749,6,1,1,5.504
14,0.361023,0.217787,-0.836018,-0.351149,4.85755,0.870476,3.77193,12,1,1,7.552
15,0.0399484,0.364589,-0.886643,-0.281678,5.86644,0.751071,2.94312,7,1,1,10.752
16,0.316387,-0.616612,-0.711388,0.116691,3.88757,1.15738,4.25683,17,1,0,11.328
17,0.220815,-0.5993,-0.698319,-0.323157,3.0612,1.38558,5.49675,6,1,1,8
18,0.381461,0.549364,-0.614935,-0.417782,5.07949,1.46523,3.15177,10,1,1,12.48
19,0.438366,-0.225422,0.306204,-0.814408,4.76107,1.25455,3.27326,14,1,0,6.784
20,0.668162,-0.10739,-0.608731,-0.414094,3.95567,1.48664,4.2744,4,1,1,2.368
21,0.0930849,0.111199,-0.71879,-0.679934,1.37089,1.35997,0.475725,12,1,0,7.616
22,0.370966,0.1573,0.762878,0.505626,1.38653,0.829449,0.584436,4,1,1,4.48
23,0.485352,0.515799,-0.582668,-0.398601,4.92822,1.57403,3.29662,10,1,1,11.776
24,0.293625,0.440872,0.784298,0.322944,2.16344,1.1165,0.196943,5,1,1,6.912
25,-0.186879,0.507734,-0.648651,-0.535288,5.94592,1.14333,2.09898,8,1,1,12.928
26,0.253789,-0.0839638,-0.827463,-0.493807,3.85484,0.541216,4.49385,11,1,1,14.592
27,0.231174,-0.377627,-0.746869,-0.496128,3.10457,0.917368,5.14751,11,1,1,11.776
28,0.421046,-0.217903,-0.828229,-0.298789,3.88859,0.987862,4.84373,10,1,1,11.968
29,0.0873254,-0.00735358,0.914838,0.394196,1.07994,0.175494,1.24796,6,1,1,6.528
30,0.431784,0.558884,-0.55892,-0.434534,4.96455,1.56837,3.13855,10,1,1,10.624
31,0.188072,0.355556,-0.785899,-0.469651,5.25799,0.827909,3.08948,9,1,1,11.008
32,0.49364,-0.233294,-0.807843,-0.221998,4.00272,1.15514,4.88569,7,1,1,7.552
33,0.475144,-0.111655,0.769778,0.411355,0.849219,1.01979,1.31083,5,1,1,5.888
34,-0.238084,0.434969,-0.67216,-0.549835,6.09837,1.03766,1.95515,14,1,1,14.4
35,0.0202865,-0.237364,0.354492,-0.904202,1.28242,0.481086,4.2535,10,1,1,11.264
36,0.0930849,0.111199,-0.71879,-0.679934,2.30699,1.03091,3.25693,14,1,0,8.128
37,0.498645,0.433401,-0.527391,0.534205,6.21972,1.44342,4.7887,5,1,1,5.248
38,-0.137911,0.603946,0.342353,-0.706416,4.48561,1.33619,0.895017,12,1,1,15.232
39,0.235466,-0.112447,0.310938,-0.913908,2.36812,0.527988,3.25918,7,1,1,11.52
40,0.810622,0.347105,0.31968,0.346721,5.64072,0.575277,0.343602,1,1,0,0.064
41,0.314868,-0.0956486,-0.531529,0.780504,5.39041,0.670648,5.98024,6,1,1,6.848
42,-0.158405,-0.56469,0.354575,-0.728224,0.844193,1.25343,4.53276,4,1,1,4.8
43,0.216981,0.619472,0.251004,-0.711457,4.03631,1.432,1.56854,8,1,1,5.568
44,0.471599,-0.0479857,-0.311186,0.823684,5.82056,0.987734,6.02337,5,1,1,6.4
45,0.569988,0.0129652,-0.283043,0.771254,5.9542,1.21334,5.90871,9,1,1,10.304
46,0.460604,-0.43366,0.444232,-0.634383,1.77541,1.36988,3.28597,7,1,1,8.896
47,0.321428,-0.430167,0.293562,-0.790861,1.85708,1.13373,3.71524,9,1,1,6.912
48,0.269798,-0.50218,0.243084,-0.784815,1.76344,1.21317,3.91902,9,1,1,9.408
49,0.246473,0.505773,0.324614,-0.76031,3.85542,1.19513,1.62073,6,1,1,9.024
