64
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
29,-0.320414,-0.637813,-0.495689,-0.494794,1.89156,1.58974,5.96423,5,1,1,5.888
30,0.232017,0.732431,0.367552,-0.52404,3.79396,1.75237,1.26592,7,1,1,3.968
31,0.339689,0.935762,-0.0873426,-0.0365076,5.53906,2.95198,3.0939,12,1,1,17.344
32,-0.39942,-0.865058,-0.0996883,-0.286707,1.47286,2.52477,5.47958,7,1,1,5.376
33,-0.423021,-0.570964,0.34241,-0.614661,0.424896,1.58069,4.84178,4,1,1,3.2
34,-0.398173,-0.775502,-0.0736833,-0.484382,1.24742,2.11752,5.33769,8,1,1,9.984
35,0.509558,-0.413861,-0.57111,0.492851,4.95651,1.71443,3.29829,14,1,0,10.304
36,0.283549,0.655444,-0.362719,-0.598688,4.84881,1.59081,2.52381,4,1,1,7.68
37,0.534686,0.595552,-0.378247,-0.465144,4.66352,1.85578,2.98512,8,1,1,5.824
38,0.28873,0.750852,-0.275084,-0.526484,4.82676,1.86951,2.41938,6,1,1,6.4
39,0.553031,0.704577,-0.405936,-0.181508,5.19724,2.21999,3.3866,11,1,1,7.36
40,-0.298247,-0.94975,-0.0681822,-0.0661414,2.06711,2.95132,5.81725,8,1,1,15.936
41,0.123042,0.166099,0.154316,-0.966157,4.08238,1.7824,1.47475,14,1,0,11.712
42,0.567357,0.569751,0.449672,-0.388954,3.07142,1.86818,1.49642,9,1,1,8.64
43,-0.260737,-0.786819,-0.11298,-0.547876,1.45417,1.95426,5.23575,9,1,1,10.24
44,0.123042,0.166099,0.154316,-0.966157,6.18009,2.31546,3.71045,13,1,0,9.6
45,0.660635,0.715587,-0.00539704,-0.226867,3.99068,2.68374,2.34007,6,1,1,3.84
46,0.473614,0.821621,0.309425,0.0698909,2.39653,2.496,0.300768,9,1,1,11.136
47,-0.370046,-0.90103,-0.166471,-0.153292,2.0077,2.68504,5.92867,6,1,1,4.736
48,0.204748,0.74066,-0.133674,-0.625805,4.65313,1.7528,2.05094,13,1,1,15.04
49,0.742999,0.422454,0.170535,-0.490309,3.32386,2.04995,2.28987,6,1,1,5.888
50,0.776138,0.29675,0.364008,-0.420771,2.79359,1.96157,2.06321,14,1,1,17.984
51,0.915746,0.372185,0.120677,0.0912423,1.30945,2.83785,0.537375,2,1,1,3.2
52,0.7448,0.200059,-0.174359,0.612248,6.26816,1.76145,5.74333,9,1,1,8
53,0.663825,0.424776,-0.313285,-0.529863,4.2448,1.81542,3.10632,9,1,1,8.832
54,0.809197,0.362741,-0.458897,-0.055067,5.01438,2.18067,4.17154,7,1,1,9.664
55,0.745972,0.280489,0.602346,0.0450573,1.85578,1.8445,1.13648,6,1,1,3.328
56,0.571321,0.465364,0.176287,-0.65265,3.56132,1.65684,2.19423,7,1,1,7.552
57,0.657171,0.420862,-0.23819,-0.578158,4.10199,1.79056,2.96278,5,1,1,3.328
58,0.456362,0.79173,0.388013,-0.119764,3.90552,2.05544,2.77303,12,1,0,7.936
59,-0.802437,-0.456674,-0.0464251,-0.381298,0.638555,2.3531,5.88695,8,1,1,8.32
60,0.937622,0.251575,0.148859,-0.188191,2.7345,2.65697,2.21022,9,1,1,8.192
61,0.717487,0.265148,0.467079,-0.44356,2.68436,1.74181,1.97639,14,1,1,11.072
62,0.916529,0.250472,0.024723,-0.31085,3.329,2.50735,2.79546,9,1,1,6.528
63,0.205204,0.750271,0.223176,-0.587518,6.03866,1.81458,5.42882,15,1,0,11.52
64,0.760115,0.288111,-0.354504,-0.462108,4.15828,1.89818,3.43367,5,1,1,7.104
