65
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
1,-0.0929753,0.961722,0.197437,-0.165727,3.93627,2.62016,0.601924,8,1,1,6.848
2,-0.216991,0.847704,-0.456222,-0.161787,6.19299,2.13102,2.55021,11,1,1,12.096
3,-0.165546,-0.959462,-0.155818,-0.16658,2.15197,2.68135,5.63528,9,1,1,6.4
4,0.657613,0.64711,0.0390942,-0.383752,3.6241,1.68097,0.244123,19,1,0,17.408
5,-0.00664594,0.86935,0.478907,-0.121797,3.39828,2.10787,0.241398,6,1,1,8.832
6,0.427791,-0.335411,0.839341,0.000927494,0.904751,1.14945,2.23463,7,1,1,6.784
7,0.230092,-0.25978,0.936917,-0.0419334,0.769594,0.708799,2.46145,7,1,1,7.04
8,0.0591926,-0.359834,-0.931136,-0.00094571,3.30362,0.746558,6.11913,8,1,1,11.648
9,0.106605,-0.136441,0.960826,0.21641,0.441717,0.348053,2.2568,10,1,1,9.344
10,0.0222901,0.697287,0.715332,-0.0399287,3.1654,1.5442,0.0877166,7,1,1,4.736
11,0.0788429,0.389232,-0.890605,-0.221595,5.83947,0.816791,3.09759,4,1,1,1.28
12,0.464586,0.350076,0.803586,0.125922,2.06111,1.24167,0.769609,5,1,1,5.632
13,0.431913,-0.175136,0.883686,0.0433392,1.13656,0.969687,1.90702,8,1,1,12.416
14,0.423819,0.429801,0.797275,0.000918837,2.36205,1.29606,0.777237,12,1,1,11.392
15,0.106865,0.113076,0.972763,-0.171833,2.55927,0.312436,0.932007,11,1,1,11.776
16,0.50478,-0.110242,-0.851934,-0.085158,4.39774,1.08593,4.82778,6,1,1,10.816
17,0.0181584,0.0119134,-0.999764,-0.000959158,5.29207,0.0434387,4.13079,5,1,1,2.24
18,-0.0178797,-0.341547,0.924167,-0.170123,0.129743,0.69812,3.37594,9,1,1,12.096
19,0.347675,0.094179,-0.923878,-0.129237,4.83794,0.736975,4.30887,4,1,1,6.336
20,0.507273,0.23072,0.825998,0.0846754,1.8955,1.18221,1.04178,13,1,1,9.408
21,0.611704,-0.266163,-0.744966,-0.000907953,4.30076,1.46062,5.12158,7,1,1,12.8
22,0.657613,0.64711,0.0390942,-0.383752,0.503935,1.11837,2.93376,15,1,0,10.368
23,-0.466467,0.808796,0.206751,-0.292423,0.539763,1.32789,2.17628,11,1,0,7.296
24,0.227722,-0.379838,0.887634,-0.126379,0.681497,0.917596,2.74295,9,1,1,11.072
25,0.501863,-0.149968,-0.825486,-0.210278,4.17259,1.10259,4.75334,8,1,1,5.12
26,0.350285,-0.162185,-0.894937,-0.223793,4.03373,0.792605,4.90097,13,1,1,14.272
27,0.188788,0.236299,0.937772,-0.170604,2.64746,0.614532,0.854051,10,1,1,13.376
28,0.648445,-0.225522,-0.725884,-0.0418357,4.32011,1.51345,4.98952,8,1,1,13.568
29,0.221998,-0.396934,-0.881337,-0.128081,3.50722,0.944287,5.62893,7,1,1,9.152
30,0.576586,0.344989,0.739439,0.0419687,2.05329,1.47358,0.974909,3,1,1,0.448
31,0.189427,0.154131,0.954151,0.173082,2.07437,0.493411,0.708329,8,1,1,9.792
32,0.344717,-0.454101,0.811817,0.126153,0.495149,1.21331,2.33812,8,1,1,9.728
33,0.621544,-0.05129,0.777199,0.0837546,1.38111,1.34682,1.54578,10,1,1,11.84
34,0.358076,0.240378,0.87638,0.214381,1.92209,0.891815,0.739679,15,1,1,15.424
35,0.141512,-0.646173,0.749956,0.000908915,0.214384,1.4456,2.92478,7,1,1,3.968
36,0.580847,0.22791,0.771393,0.125009,1.78405,1.3476,1.03622,13,1,1,16.128
37,0.184763,-0.0714879,-0.976443,0.0855032,4.43056,0.398861,5.16891,7,1,1,13.632
38,0.102839,-0.306921,-0.916571,-0.234779,3.21415,0.659257,5.70912,20,1,1,22.592
39,0.270375,0.194164,0.918249,0.214513,1.96409,0.678691,0.718511,8,1,1,10.432
40,0.42031,0.466021,0.76067,0.165967,2.1929,1.35684,0.519052,9,1,1,8.064
41,0.657613,0.64711,0.0390942,-0.383752,4.01156,1.15867,5.61179,18,1,0,22.592
42,0.736801,0.646905,0.136464,-0.141478,3.09475,2.74588,1.65371,8,1,1,7.808
43,0.900987,0.247328,-0.339814,0.107598,5.28695,2.41268,4.75113,7,1,1,10.112
44,0.754343,0.218682,-0.488599,0.38002,5.65559,1.80669,5.09127,6,1,1,5.952
45,0.820347,0.300718,0.446653,-0.192617,2.32931,2.12563,1.62658,12,1,1,12.544
46,0.632318,0.482613,-0.599471,0.0888399,5.51144,1.8395,4.20759,5,1,1,8.32
47,-0.657208,-0.546924,0.141129,-0.499034,0.418459,2.05115,5.31351,9,1,1,8.704
48,0.757081,0.314216,0.524971,0.229131,1.55266,1.92176,0.765854,10,1,1,9.536
