62
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
1,0.120806,-0.742986,0.605399,-0.258593,0.564871,1.70444,3.38409,7,1,1,9.216
2,0.123264,-0.224162,0.0286314,-0.966301,2.04393,0.517386,4.18001,10,1,1,6.656
3,0.558041,-0.215408,-0.179763,-0.780945,2.99945,1.28244,3.73622,4,1,1,2.624
4,-0.285473,-0.421565,-0.140421,-0.849159,1.13944,1.06834,5.47151,7,1,1,7.04
5,-0.290241,0.190158,-0.142766,-0.92694,5.856,0.708712,0.732821,7,1,1,7.68
6,0.0401201,0.191849,-0.144036,-0.969968,4.65366,0.394553,1.92437,6,1,1,7.424
7,0.328885,-0.0987071,0.114109,-0.93224,2.72822,0.701022,3.31137,8,1,1,8
8,-0.00150171,-0.141472,0.115306,-0.983203,1.44344,0.283912,4.60626,8,1,1,8
9,0.672253,0.0943195,-0.109037,0.726148,6.27354,1.49236,5.99475,12,1,1,12.864
10,-0.523931,-0.25683,-0.0974062,-0.806255,0.576005,1.24605,5.94764,4,1,1,3.648
11,-0.479769,-0.374305,0.192843,-0.769759,0.417066,1.30836,5.37518,6,1,1,7.296
12,0.288471,-0.0990099,-0.100392,-0.94705,2.91658,0.619854,3.57783,12,1,1,11.52
13,-0.35768,-0.569622,0.0272524,-0.739495,0.97326,1.47546,5.23625,5,1,1,5.12
14,-0.249922,0.0666538,0.200313,-0.944971,5.81367,0.523264,0.0517464,9,1,1,8.256
15,0.599317,0.104524,0.06912,-0.790643,3.22706,1.30799,2.88172,7,1,1,9.216
16,-0.0171598,0.46067,-0.220666,-0.859532,5.00092,0.958219,1.78486,11,1,1,10.816
17,0.167454,-0.0253003,-0.243764,0.954934,5.8833,0.34035,6.18321,8,1,1,7.744
18,-0.638332,-0.0951455,-0.0138876,-0.763732,0.166146,1.40305,6.1534,7,1,1,22.272
19,0.284198,-0.383209,0.0704301,-0.876026,2.12869,0.994688,3.99404,6,1,1,6.848
20,0.201726,0.471796,-0.0563331,-0.856471,4.37402,1.07762,2.04052,6,1,1,12.352
21,0.205752,-0.223418,0.0715331,-0.95007,2.2399,0.617203,3.89298,3,1,1,2.304
22,0.123471,-0.0995686,0.158317,-0.974565,2.30191,0.318578,3.65919,4,1,1,7.488
23,0.404639,0.309034,0.112213,-0.853331,3.66307,1.0684,2.35861,10,1,1,9.088
24,0.628995,0.260431,-0.136363,-0.719685,3.7214,1.49765,2.9363,5,1,1,0.832
25,-0.0431895,-0.0162676,0.201685,-0.978363,0.156925,0.092336,5.71967,15,1,1,14.272
26,-0.24889,-0.263496,0.113937,-0.925009,0.69134,0.741808,5.34673,6,1,1,1.984
27,0.32781,-0.221869,-0.0570589,-0.916547,2.60877,0.813953,3.79877,7,1,1,3.584
28,-0.0814729,0.584632,-0.180005,-0.786871,5.07575,1.26282,1.65722,12,1,1,14.144
29,0.48511,-0.218559,0.0279156,-0.846239,2.68532,1.12209,3.53192,10,1,1,9.536
30,-0.166659,0.314233,0.0712648,-0.931882,5.12371,0.727312,1.00682,8,1,1,15.808
31,0.524874,-0.0157985,-0.140122,-0.839418,3.27691,1.10569,3.33709,11,1,1,19.904
32,-0.447341,-0.218491,0.196101,-0.844803,0.226254,1.04223,5.60076,3,1,1,5.76
33,-0.368727,0.310529,0.0280942,-0.875684,5.55119,1.00602,0.667856,9,1,1,3.84
34,-0.327083,-0.382203,0.0280224,-0.863801,0.830525,1.05426,5.3878,8,1,1,8.064
35,-0.0432343,-0.0997495,-0.144432,-0.983524,1.30762,0.217863,5.26719,15,1,1,17.792
36,0.682403,0.086539,-0.185964,-0.701609,3.52683,1.5171,3.27455,5,1,1,4.48
37,-0.722901,-0.536166,-0.254008,-0.354146,1.26036,2.23969,6.26723,11,1,1,13.696
38,0.700064,0.28168,0.655497,0.0298311,1.90786,1.71011,1.14278,4,1,1,2.496
39,0.873712,0.279623,0.356603,0.17684,1.42017,2.32283,0.800694,8,1,1,15.68
40,0.820556,0.25182,-0.510633,0.0502799,5.1083,2.064,4.51277,12,1,1,15.04
41,0.737668,0.39782,-0.0764197,-0.540134,3.77673,1.98759,2.78756,11,1,1,10.432
42,0.77692,0.171133,-0.500955,0.340813,2.14037,2.46994,1.51099,19,1,0,17.216
43,0.784691,0.473795,0.358108,0.177586,1.65364,2.31916,0.567226,14,1,1,12.288
44,0.546983,0.525264,0.6302,-0.166598,2.59439,1.72155,1.0641,12,1,1,6.528
45,0.774694,0.567579,0.249099,-0.125114,2.66856,2.5766,1.40395,9,1,1,9.984
46,0.661235,0.354242,0.650584,0.118414,1.88258,1.69656,0.898936,5,1,1,4.032
47,0.77692,0.171133,-0.500955,0.340813,2.71114,1.69698,1.28749,12,1,0,9.984
48,0.754643,0.217433,0.324882,0.526962,0.833006,1.8065,0.271949,8,1,1,7.68
49,0.888493,0.287366,-0.254692,0.251263,5.80382,2.40983,5.1782,12,1,1,16.192
50,0.607657,0.514683,0.567822,-0.208404,2.6253,1.84242,1.21981,8,1,1,17.792
51,0.838569,0.505169,0.140509,0.147863,1.3021,2.73076,0.217707,7,1,1,2.304
