64
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
1,0.12274,-0.242241,0.247182,-0.930137,1.78003,0.550031,3.98366,11,1,1,10.944
2,-0.477616,-0.431626,-0.132959,-0.753594,0.909497,1.39879,5.72296,12,1,1,6.848
3,0.282301,0.450627,0.116432,-0.83886,4.01482,1.12133,1.99253,2,1,1,2.176
4,0.196757,-0.627778,0.154823,-0.737029,1.66746,1.43603,4.20161,10,1,1,5.504
5,0.526424,-0.0861381,-0.15815,0.830931,5.93291,1.12529,6.2573,7,1,1,3.712
6,-0.124549,-0.323807,0.203739,-0.915493,0.984625,0.7086,4.86061,10,1,1,11.968
7,-0.650075,-0.245522,0.00307247,-0.719105,0.356847,1.53655,5.91779,5,1,1,7.168
8,0.246777,-0.201128,0.161675,-0.934082,2.28637,0.647992,3.65404,10,1,1,16.32
9,-0.0492152,-0.501803,0.623788,-0.597211,0.665871,1.05693,4.00299,11,1,1,14.912
10,0.618889,-0.281777,0.673764,-0.289171,1.54896,1.49557,2.40346,18,1,1,14.976
11,0.0760371,0.036033,0.793519,-0.6027,2.66291,0.168485,1.77783,11,1,1,12.928
12,0.438379,0.367916,-0.690858,0.441788,5.97956,1.21864,4.5831,8,1,1,4.544
13,0.0703407,-0.0571297,0.765913,-0.636526,1.58207,0.181485,2.94632,10,1,1,6.912
14,0.102339,0.165161,0.872531,-0.44826,3.06145,0.391083,1.02932,4,1,1,2.688
15,0.536679,0.362154,0.59242,-0.479437,2.84479,1.40844,1.65756,10,1,1,4.032
16,-0.11365,0.288502,0.803562,-0.508073,4.08067,0.630555,0.188549,5,1,1,5.888
17,0.415558,0.24465,-0.843009,0.238314,5.51998,1.00639,4.45581,9,1,1,13.568
18,-0.0569513,0.303245,0.754718,-0.578964,3.98161,0.627329,0.468728,6,1,1,2.24
19,0.179424,0.215662,0.833629,-0.475773,5.76622,1.93145,5.10988,12,1,0,9.024
20,0.0851801,-0.113542,0.701876,-0.698014,1.42627,0.284845,3.2806,5,1,1,6.016
21,0.77857,0.265088,-0.425511,0.377487,2.9474,1.08424,1.03344,11,1,0,7.68
22,-0.024588,0.511815,0.619632,-0.594556,3.95434,1.07597,0.716744,2,1,1,1.792
23,-0.0542412,-0.587852,0.721017,-0.362798,0.374175,1.26298,3.69979,5,1,1,3.264
24,0.617862,-0.111368,-0.742682,0.232954,4.838,1.35749,5.19467,10,1,1,5.504
25,0.23117,0.625799,0.550597,-0.501776,3.52678,1.4607,1.09289,11,1,1,7.488
26,-0.0489988,-0.179975,0.725733,-0.662208,0.473849,0.375249,4.14706,10,1,1,11.136
27,0.0452999,0.149649,0.930212,-0.332052,3.19052,0.313999,0.636803,12,1,1,10.944
28,-0.0043678,0.546684,0.765347,-0.339649,3.56725,1.15684,0.409683,10,1,1,12.416
29,0.48787,-0.0626867,0.794638,-0.355813,1.864,1.0285,2.11958,7,1,1,18.944
30,0.602208,0.32072,0.654667,-0.325414,2.52146,1.50177,1.54273,9,1,1,14.464
31,0.308896,-0.114253,-0.748714,0.575289,5.01327,0.671227,5.72181,8,1,1,10.88
32,0.513974,-0.48939,0.559104,-0.428638,1.46397,1.57814,2.98577,6,1,1,7.168
33,0.00367645,0.0777154,0.766841,-0.637105,3.78757,0.155762,0.740523,8,1,1,5.568
34,0.162507,0.664093,0.564628,-0.46235,3.58774,1.50561,0.926124,9,1,1,8.832
35,0.302746,-0.548968,-0.752285,-0.202598,2.96627,0.568715,1.21255,12,1,0,7.936
36,0.329213,-0.483676,0.607357,-0.537396,1.32198,1.24997,3.26833,8,1,1,8.704
37,0.502521,-0.47609,0.633285,-0.346066,1.31252,1.52916,2.82931,7,1,1,6.784
38,-0.0691271,-0.534319,0.605632,-0.585606,0.639929,1.13796,4.03884,7,1,1,10.496
39,-0.142406,0.397313,0.842849,-0.333868,3.86291,0.87144,0.0329976,9,1,1,9.28
40,0.295054,-0.295973,-0.859407,0.294555,4.25563,0.862308,5.82954,5,1,1,4.608
41,0.566197,-0.157064,0.703064,-0.400566,1.81807,1.25612,2.35927,11,1,1,10.048
42,0.669158,0.590101,0.302078,0.335792,1.45529,2.20432,0.00989294,6,1,1,14.656
43,0.562361,0.474436,0.670633,-0.0944055,2.41144,1.65357,1.00985,8,1,1,7.552
44,0.947298,0.257514,0.0778348,-0.17394,2.98626,2.75813,2.45541,10,1,1,4.992
45,-0.687872,-0.601868,-0.135527,-0.382387,1.05942,2.30612,5.90498,8,1,1,6.144
46,0.876332,0.317066,0.362554,-0.00812336,1.94036,2.39938,1.24604,5,1,1,9.856
47,-0.886172,-0.42025,0.0370863,-0.191609,0.251633,2.74874,5.64918,10,1,1,14.208
48,0.763436,0.498367,0.40312,-0.0793119,2.3434,2.29482,1.18672,10,1,1,10.56
49,0.584996,0.440319,-0.608418,0.306149,5.8238,1.64306,4.53336,9,1,1,10.048
50,0.765085,0.305196,0.307532,0.476366,0.952823,1.93585,0.1937,10,1,1,18.24
51,-0.769772,-0.551987,-0.0858483,-0.308856,0.893208,2.48894,5.9322,11,1,1,9.28
52,0.179424,0.215662,0.833629,-0.475773,3.99406,0.996692,0.184026,14,1,0,8.96
53,0.729313,0.67884,-0.0827464,0.020765,5.70783,2.97076,4.20869,13,1,1,15.872
54,0.865558,0.359808,-0.328198,0.116759,5.44815,2.42997,4.66022,10,1,1,7.04
55,0.411036,0.0161819,0.105056,0.905401,5.55897,1.74104,4.38537,20,1,0,15.488
56,-0.667735,-0.490372,0.14757,-0.540267,0.366791,1.95268,5.38312,11,1,1,8.96
57,0.672929,0.255233,-0.654508,0.231606,5.41503,1.60676,4.68998,11,1,1,16.512
58,-0.770121,-0.502321,0.139572,-0.36757,0.215065,2.33343,5.34232,8,1,1,6.208
59,0.673953,0.669414,0.280866,-0.137066,2.80683,2.50589,1.24279,8,1,1,13.888
60,0.741132,0.387661,-0.08293,-0.541816,3.7754,1.98135,2.81154,11,1,1,8.128
61,0.800883,0.57075,-0.014753,-0.180588,3.84227,2.7772,2.60394,7,1,1,4.224
62,0.764981,0.0720884,0.624982,-0.137858,4.35493,2.14224,3.58121,14,1,0,6.4
63,-0.156791,0.451526,0.763035,-0.435109,0.412938,2.28874,5.53933,15,1,0,14.72
64,0.608571,0.503006,-0.526581,0.31518,5.94245,1.82012,4.56102,10,1,1,14.464
