65
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
1,0.127258,-0.92814,-0.194646,-0.290646,2.29716,2.42687,5.16623,4,1,1,1.6
2,-0.207782,0.815779,0.31083,-0.441267,4.34811,2.00131,0.707719,11,1,1,10.816
3,-0.221963,-0.890885,0.190064,-0.347754,0.826429,2.32662,4.45638,5,1,1,5.568
4,0.348544,-0.926653,0.138146,0.0273185,6.06983,2.58818,2.75132,15,1,0,8.448
5,0.128754,-0.985165,-0.113442,-0.00183954,3.25533,2.91419,6.13701,8,1,1,6.208
6,0.172283,0.926084,0.0708321,-0.328131,4.31585,2.45692,1.54212,14,1,1,15.104
7,0.0434476,0.873682,0.477941,-0.0797804,3.2573,2.12989,0.215089,12,1,1,14.336
8,0.127221,0.842885,-0.497663,-0.160286,5.8218,2.04124,2.97981,12,1,1,9.984
9,-0.130988,-0.98176,0.0535066,-0.126991,1.03939,2.86511,4.44626,12,1,0,9.088
10,0.126722,0.825018,-0.172841,-0.522888,4.87922,1.97515,2.04245,11,1,1,10.304
11,-0.122071,0.738982,0.463767,-0.473207,4.10078,1.69309,0.631764,5,1,1,8.32
12,-0.0847588,0.945426,0.195344,-0.246631,4.13193,2.50148,0.811508,6,1,1,10.432
13,-0.125147,0.849542,-0.254926,-0.444555,5.37931,2.0655,1.9452,7,1,1,8.384
14,0.163724,-0.754711,-0.624355,0.117421,3.54111,1.7648,6.25546,14,1,1,25.152
15,0.0408906,-0.841503,-0.353103,-0.40684,2.33415,2.0038,5.37864,6,1,1,5.312
16,0.0825165,-0.819952,-0.553001,-0.122718,3.02352,1.9372,5.96451,13,1,1,13.824
17,-0.129237,-0.916367,-0.0706883,-0.372253,1.61835,2.36437,5.04016,7,1,1,9.408
18,0.854099,-0.0315171,0.387512,0.345478,0.805797,2.04987,0.879566,7,1,1,8.128
19,-0.130988,-0.98176,0.0535066,-0.126991,5.08166,2.66603,4.88137,13,1,0,11.968
20,-0.918525,0.245535,-0.0222642,-0.309077,6.09389,2.51146,0.333117,8,1,1,5.504
21,0.898418,0.138326,0.391211,0.143753,1.37142,2.28178,1.06589,8,1,1,6.464
22,0.863353,-0.314638,-0.290298,0.267116,3.59186,2.12118,3.276,12,1,0,7.04
23,0.937814,0.225248,0.18773,-0.185809,2.58677,2.60698,2.11533,9,1,1,6.656
24,0.991401,-0.0757939,0.0225994,-0.104255,2.85182,2.92783,3.00443,6,1,1,3.712
25,0.870449,0.0106545,-0.304047,-0.38699,3.81977,2.11249,3.7953,5,1,1,5.824
26,-0.0428096,-0.43157,0.16838,-0.885191,0.718021,2.17611,0.981583,19,1,0,18.24
27,0.922843,-0.0747369,-0.266225,0.26814,5.42056,2.36663,5.58218,9,1,1,15.68
28,0.913223,0.010752,-0.26569,0.308733,5.58435,2.30256,5.56081,7,1,1,11.072
29,0.763258,0.0516923,0.618549,0.179339,1.35622,1.7421,1.22098,9,1,1,10.304
30,0.0905322,0.882459,0.437452,-0.147328,0.359852,1.85045,0.542144,9,1,0,5.184
31,0.77632,0.0518466,0.500634,0.379479,0.988883,1.78311,0.855511,6,1,1,5.056
32,-0.563041,0.303606,0.28342,-0.71448,4.31958,2.78561,3.85582,13,1,0,8.96
33,-0.914392,0.202643,0.018898,-0.349952,6.01115,2.42546,0.164141,10,1,1,9.472
34,0.859382,-0.0315532,0.509946,0.0205669,1.49379,2.07038,1.56719,10,1,1,12.8
35,0.787578,0.135014,0.541936,0.26038,1.29268,1.85148,0.953121,6,1,1,10.624
36,0.742211,-0.154,-0.651938,-0.0195754,4.47779,1.72054,4.88696,8,1,1,6.208
37,0.803962,0.0938417,0.584107,0.0604883,1.58381,1.88633,1.35141,12,1,1,14.208
38,0.93531,-0.203529,0.270278,0.103546,0.990671,2.55432,1.4192,13,1,1,12.096
39,0.698501,0.180497,-0.426299,0.545698,5.87289,1.61177,5.36714,7,1,1,3.52
40,0.935036,-0.0320629,0.228942,0.268821,0.671176,2.41983,0.73973,11,1,1,9.792
41,0.727249,0.0922076,0.297637,-0.611571,2.81478,1.64565,2.56254,7,1,1,11.52
42,0.985884,-0.0757098,0.147831,0.0211177,1.35226,2.84181,1.50555,9,1,1,10.368
43,0.929653,0.139236,-0.142781,0.309795,5.99998,2.44539,5.70265,5,1,1,10.112
44,0.235237,-0.0340326,-0.359221,0.902477,5.76069,0.479965,6.04805,8,1,1,6.912
45,0.608595,-0.214165,0.3193,-0.694113,2.37208,1.40251,3.04881,4,1,1,1.024
46,-0.00536084,0.222091,0.382733,-0.896751,4.33313,0.448049,1.14327,5,1,1,4.032
47,0.33919,0.0376524,0.443381,-0.828822,2.76093,0.696543,2.53982,9,1,1,6.336
48,-0.549664,-0.422554,0.334918,-0.638081,0.172039,1.53215,5.14444,8,1,1,4.736
49,0.593,-0.353499,0.261682,-0.674471,2.23393,1.524,3.30905,12,1,1,11.776
50,-0.294851,-0.419586,0.403083,-0.757981,0.469498,1.07694,4.83619,3,1,1,3.904
51,0.472588,0.486106,0.228362,-0.698722,3.62521,1.48999,2.02621,15,1,1,23.168
52,-0.383765,-0.555022,0.268689,-0.687372,0.593206,1.48133,4.94472,7,1,1,4.544
53,0.136091,-0.665958,0.37701,-0.629161,1.23252,1.49476,3.97096,12,1,1,8.32
54,0.231557,-0.355266,0.426397,-0.79897,1.65819,0.875863,3.64453,16,1,0,12.416
55,0.164239,-0.482994,0.366118,-0.778267,1.45886,1.07073,3.9449,6,1,1,9.408
56,0.150092,0.119738,0.385806,-0.90238,3.41095,0.386403,2.06419,7,1,1,10.048
57,0.667768,-0.0119949,-0.382437,0.638501,5.72557,1.4627,5.76149,11,1,1,8.512
58,-0.130988,-0.98176,0.0535066,-0.126991,1.20611,0.874553,4.19073,14,1,0,10.56
59,0.532856,0.384595,0.197286,-0.727482,3.50195,1.43407,2.25159,4,1,1,2.176
60,0.477198,-0.383374,0.538977,-0.578628,1.71486,1.31748,3.06846,11,1,1,10.048
61,0.14435,-0.0461782,-0.57761,0.80212,5.34948,0.304286,5.96871,4,1,1,6.464
62,0.231557,-0.355266,0.426397,-0.79897,5.41101,1.38817,0.116893,10,1,0,5.504
63,0.464152,0.0473398,-0.299408,0.832272,6.03949,0.970794,5.83621,9,1,1,8.768
64,-0.0523019,-0.513305,0.325744,-0.792258,1.07917,1.08426,4.42384,9,1,1,7.36
65,0.685869,0.190936,0.417729,-0.564473,2.77601,1.58454,2.23299,14,1,1,13.888
