66
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
46,-0.188699,-0.696782,0.0540602,-0.689902,1.22813,1.61303,4.89866,9,1,1,11.264
47,0.508812,0.660023,0.448014,-0.323672,3.11049,1.97038,1.28239,10,1,1,8.384
48,0.416256,0.751179,-0.421052,-0.291851,5.17106,2.06585,3.0415,12,1,1,19.328
49,0.388657,0.703008,-0.593789,0.0462593,5.85591,1.8656,3.72437,5,1,1,5.76
50,0.693691,0.714765,0.0293578,-0.0839181,3.60542,2.96355,2.0047,9,1,1,9.28
51,-0.408793,-0.738153,-0.0112578,-0.536555,1.08602,2.00861,5.23913,8,1,1,7.36
52,0.515371,0.752638,-0.363993,-0.188251,5.20547,2.29714,3.26471,11,1,1,11.392
53,0.48634,0.704039,-0.515142,-0.0493055,5.58325,2.05375,3.65069,7,1,1,3.904
54,-0.741753,-0.641101,-0.0474378,-0.19116,3.7473,1.83567,1.61542,11,1,0,4.48
55,-0.587157,-0.706687,-0.183731,-0.349404,1.36163,2.32997,5.88977,11,1,1,16.64
56,0.409315,0.824991,-0.38936,0.0158077,5.8632,2.34102,3.64273,2,1,1,4.416
57,0.677377,0.689505,-0.247555,-0.0667912,5.24313,2.62299,3.65459,19,1,1,15.104
58,-0.4077,-0.822113,-0.0209831,-0.396825,1.16325,2.32427,5.22559,8,1,1,4.224
59,-0.480825,-0.614196,-0.367177,-0.506706,1.53367,1.78939,6.00365,10,1,1,8.512
60,0.188799,0.698996,-0.250128,-0.642802,4.81968,1.6193,2.20569,7,1,1,6.208
61,0.393504,0.884888,-0.0177861,-0.248617,4.36538,2.63778,2.06065,4,1,1,7.04
62,-0.478324,-0.859481,0.010771,-0.179951,1.00317,2.77907,5.16044,10,1,1,8.256
63,0.607911,0.740082,-0.283877,-0.0462142,5.43414,2.55812,3.66787,9,1,1,7.936
64,0.349345,0.718077,0.439712,-0.411069,3.44055,1.84975,1.20454,8,1,1,5.888
65,0.272839,0.840635,0.0421787,-0.465953,4.30828,2.16786,1.79436,11,1,1,25.152
66,0.348378,0.802774,-0.470775,0.112061,6.10743,2.13132,3.78472,11,1,1,14.912
