66
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
1,-0.393326,0.758807,-0.35067,-0.382801,0.610058,1.68869,2.3647,11,1,0,5.824
2,-0.556017,0.701757,-0.282257,-0.344547,6.06878,2.21835,1.5871,4,1,1,2.56
3,0.303769,-0.951496,-0.0468419,0.0136342,3.73386,3.04398,6.2574,2,1,1,0.256
4,-0.252132,0.762118,-0.19077,-0.564989,5.35752,1.86376,1.57693,8,1,1,12.928
5,-0.519421,0.723204,0.0175044,-0.454831,5.29677,2.19647,0.909479,9,1,1,6.4
6,-0.286951,0.739291,-0.0267944,-0.608597,5.12663,1.83152,1.24455,11,1,1,6.976
7,0.438612,-0.752958,-0.0891348,-0.482419,2.28097,2.11607,4.36763,7,1,1,9.856
8,-0.459795,0.789585,0.23136,-0.33409,4.63403,2.30462,0.437795,6,1,1,1.984
9,0.745952,-0.0332695,0.59492,-0.297522,5.93223,2.0499,1.8342,15,1,0,15.616
10,0.241047,-0.741168,-0.259317,-0.570369,2.31194,1.78735,4.82466,5,1,1,6.976
11,0.401418,-0.60688,0.242446,-0.641701,1.79394,1.62971,3.76677,14,1,1,16.384
12,0.626911,-0.655303,0.143385,-0.396233,1.98684,2.27166,3.60192,9,1,1,5.312
13,0.663737,-0.712879,0.0418481,-0.222498,2.1346,2.68483,3.77676,12,1,1,15.68
14,0.455405,-0.698231,-0.477832,0.27705,4.24497,1.97125,6.23069,8,1,1,11.52
15,-0.223519,0.797033,0.524092,-0.200262,3.78,1.95029,0.0915751,12,1,1,20.416
16,0.477837,-0.574878,0.66191,0.0553435,5.36839,1.92146,1.27352,13,1,0,9.92
17,-0.226241,0.802291,-0.381966,-0.399057,5.75076,1.97111,2.05946,6,1,1,5.184
18,-0.364344,0.624542,0.49638,-0.480424,4.43876,1.61641,0.240957,9,1,1,11.136
19,0.299984,-0.67718,-0.218209,-0.635469,2.31857,1.66808,4.62615,7,1,1,5.888
20,0.11638,-0.205708,-0.521289,-0.819999,3.26971,1.85688,5.35581,16,1,0,12.864
21,0.309589,-0.781083,-0.158359,-0.518639,2.2445,1.9953,4.63137,5,1,1,3.584
22,0.585485,-0.749696,0.307784,-0.0208106,0.730536,2.51439,2.54608,9,1,1,9.152
23,0.482173,-0.581904,0.639477,-0.141302,0.909417,1.71349,2.66712,11,1,1,8.512
24,-0.403484,0.692216,-0.191421,-0.566917,5.56576,1.85868,1.36869,8,1,1,13.632
25,0.661528,-0.709423,-0.225845,-0.0899683,3.51298,2.65046,5.15361,12,1,1,10.624
26,0.260615,-0.868564,0.143432,-0.396363,1.51509,2.27136,4.07367,5,1,1,2.496
27,0.256934,-0.77119,-0.582138,-0.0191142,3.43037,1.89811,5.92876,13,1,1,6.272
28,-0.427535,0.733804,-0.0326229,-0.526955,5.30177,2.02919,1.10508,12,1,1,14.016
29,0.722051,0.130496,-0.196847,0.650281,6.16804,1.64764,5.81044,8,1,1,12.48
30,0.748591,0.0901576,0.31761,0.574985,0.624527,1.70826,0.384809,5,1,1,6.4
31,0.84349,-0.0760442,0.162367,0.506338,0.220398,2.0203,0.40022,8,1,1,16.32
32,0.89929,-0.119506,-0.286807,-0.307794,3.7596,2.27314,4.02383,3,1,1,0.128
33,0.818392,0.0915946,0.161472,0.543849,0.400072,1.93511,0.17716,15,1,1,11.712
34,-0.393326,0.758807,-0.35067,-0.382801,3.49327,1.59841,3.12862,12,1,0,9.216
35,0.756703,-0.157031,-0.595861,0.218384,4.85907,1.76656,5.2683,10,1,1,12.224
36,-0.171174,-0.679881,-0.496681,-0.511634,2.11199,1.84888,1.77855,12,1,0,8.128
37,0.403213,-0.691749,-0.55188,-0.23309,3.25128,1.86832,3.43891,17,1,0,11.712
38,0.753445,-0.0333271,0.0399808,-0.655447,3.03647,1.70881,3.12487,9,1,1,8.192
39,0.955709,0.137362,0.124771,-0.228438,2.78443,2.61494,2.49893,7,1,1,25.664
40,0.990386,-0.0350711,0.0838631,0.104269,0.64196,2.87317,0.712754,7,1,1,4.16
41,0.767219,-0.198736,0.478326,0.378264,0.648221,1.82993,1.15515,8,1,1,10.112
42,0.819215,0.133424,0.363038,-0.423425,2.59428,1.95825,2.27138,6,1,1,3.776
43,0.879413,-0.0766369,0.000276315,-0.469851,3.05408,2.16335,3.22793,8,1,1,15.488
44,0.775795,-0.199126,-0.518639,0.299173,4.98436,1.85774,5.48686,5,1,1,7.232
45,0.879515,-0.161369,-0.408123,-0.183982,4.10741,2.21326,4.47033,8,1,1,12.288
46,0.918824,-0.119998,0.370908,0.0615678,1.27644,2.37068,1.53617,10,1,1,8.128
47,0.787214,0.132472,0.560545,-0.220306,1.98996,1.68615,2.0791,14,1,0,9.664
48,0.935368,-0.206145,0.248219,-0.144836,1.88207,2.5586,2.31592,6,1,1,8.512
49,0.753479,-0.156914,0.635669,-0.0597653,1.45922,1.75657,1.86986,11,1,1,6.208
50,0.78417,-0.0750476,0.360199,0.499702,0.529154,1.8143,0.71998,6,1,1,5.376
51,0.809326,0.00796876,-0.361696,-0.462714,3.81491,1.88614,3.79522,12,1,1,11.712
52,0.920519,0.270796,0.27023,0.0793096,5.34027,1.8963,5.01161,15,1,0,11.136
53,0.942197,-0.249364,0.124425,0.186012,0.330822,2.69019,0.848281,5,1,1,5.12
54,0.873149,0.0503881,-0.122077,-0.469221,3.45376,2.12923,3.33847,8,1,1,15.36
55,0.974665,0.0514669,0.20857,0.0622803,1.33337,2.70274,1.22786,6,1,1,4.672
56,0.772295,-0.0334717,-0.438457,0.458471,5.47678,1.76718,5.56341,5,1,1,3.2
57,0.961323,-0.164153,0.166459,-0.145611,2.12036,2.69559,2.45862,12,1,1,10.496
58,-0.881452,-0.405236,0.0382312,-0.239509,0.0427618,2.49029,0.480457,12,1,0,5.888
59,0.906757,0.135972,0.328893,-0.226126,2.32195,2.32046,2.02426,5,1,1,6.656
60,0.937483,-0.0346942,-0.330451,-0.103558,4.37171,2.43435,4.44569,11,1,1,12.224
61,0.798049,-0.158514,-0.400902,0.421033,5.3262,1.90077,5.71835,9,1,1,5.76
62,0.819973,0.0916267,0.564668,0.0199576,1.64675,1.94068,1.42419,8,1,1,7.616
63,0.932785,-0.206035,-0.123624,-0.268661,3.35546,2.54113,3.79024,7,1,1,6.08
64,0.766501,-0.0747465,0.637574,0.0197186,1.44267,1.75811,1.63709,11,1,1,8.704
65,0.644445,-0.696587,0.25758,-0.18196,1.36156,2.4999,3.01008,8,1,1,3.456
66,0.360639,-0.632457,0.204654,-0.654259,1.78587,1.63096,3.891,10,1,1,9.536
