66
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
1,0.0801163,-0.160449,0.890683,-0.417757,0.901675,0.360629,3.11705,6,1,1,6.976
2,0.61302,0.136232,0.672543,-0.391578,2.31673,1.3579,1.87937,10,1,1,13.184
3,0.405263,0.429177,-0.778478,0.213404,5.794,1.26281,4.1659,12,1,1,10.304
4,0.304975,-0.0984146,0.891489,-0.320238,1.60351,0.652432,2.22781,7,1,1,5.248
5,0.674919,0.0952665,0.632272,-0.368293,2.23847,1.49992,1.95802,13,1,1,13.12
6,-0.0243741,0.554825,0.788128,-0.265386,3.5103,1.17759,0.280901,7,1,1,8.384
7,0.216313,-0.34071,0.903401,-0.144884,0.724702,0.830847,2.73493,8,1,1,10.176
8,0.434212,-0.271111,-0.837086,-0.19299,3.92765,1.07479,5.04395,7,1,1,7.424
9,0.236593,-0.235332,-0.931345,0.145734,4.08488,0.680457,5.65033,5,1,1,9.728
10,0.15355,-0.31695,-0.916855,0.187996,3.79497,0.719812,6.03429,10,1,1,10.688
11,0.476809,-0.191032,-0.857628,-0.0251915,4.30196,1.07888,5.06409,15,1,1,12.8
12,0.365197,-0.00617949,0.32088,-0.873859,3.27617,0.910202,6.28148,18,1,0,16.896
13,0.357048,-0.274004,-0.886169,-0.110197,3.93412,0.933684,5.24322,9,1,1,12.352
14,0.451221,-0.412405,0.789258,-0.0582531,0.903987,1.31538,2.38495,5,1,1,4.8
15,0.365197,-0.00617949,0.32088,-0.873859,4.99799,0.493869,4.5517,11,1,0,6.272
16,0.340253,-0.218077,0.914535,-0.0171816,1.01961,0.832078,2.15955,11,1,1,15.68
17,0.472725,-0.269996,-0.818388,0.184049,4.41467,1.15134,5.45253,7,1,1,4.48
18,0.437901,0.0530663,-0.876097,-0.194629,4.61438,0.913657,4.37319,10,1,1,14.912
19,0.355602,-0.313626,-0.867226,-0.152005,3.81612,0.987986,5.26163,12,1,1,10.24
20,0.109572,-0.589944,-0.7998,0.0167597,3.34618,1.28708,6.1205,6,1,1,11.84
21,0.573463,0.108492,0.805815,-0.100158,1.88143,1.2464,1.50748,10,1,1,17.408
22,0.681275,0.0276016,0.72487,-0.0983182,1.7461,1.50053,1.66512,8,1,1,4.608
23,0.298565,0.193012,0.905886,-0.230166,2.3935,0.726942,1.24572,7,1,1,5.056
24,0.13568,-0.261431,0.955481,-0.0173283,0.496857,0.597954,2.681,12,1,1,11.264
25,0.320005,0.0538292,-0.943966,0.0602299,4.94276,0.660968,4.60945,3,1,1,3.072
26,0.569511,-0.251448,0.775156,0.107536,1.01717,1.344,1.84872,10,1,1,10.496
27,0.422336,-0.539214,-0.715249,0.138925,3.99788,1.509,5.81059,7,1,1,4.096
28,0.47192,0.293701,-0.810723,0.183736,5.49195,1.17877,4.37856,11,1,1,9.6
29,0.437574,-0.191651,-0.872622,0.101635,4.41552,0.996079,5.24116,8,1,1,10.112
30,0.420533,0.151496,0.891962,0.0678556,1.84064,0.926792,1.14909,9,1,1,9.408
31,0.0300954,0.383313,-0.922774,-0.0255431,6.17716,0.789317,3.19227,7,1,1,7.744
32,0.26958,-0.548743,-0.791156,0.0167272,3.61937,1.31562,5.84769,14,1,1,11.392
33,0.365197,-0.00617949,0.32088,-0.873859,3.52007,0.807188,5.38209,10,1,0,8.64
34,0.0714336,0.342689,-0.93106,0.102897,6.18775,0.71526,3.45717,5,1,1,6.976
35,-0.0682876,0.659103,0.726932,-0.18025,3.48789,1.44865,0.139819,8,1,1,7.552
36,0.216607,-0.300069,0.909836,-0.187719,0.828712,0.758192,2.71981,11,1,1,8.96
37,0.583477,0.328783,-0.742417,0.0165415,5.24781,1.4677,4.22152,6,1,1,7.488
38,0.299588,0.234883,0.922179,0.0682888,2.1618,0.78108,0.831958,8,1,1,8.768
39,0.355936,-0.154429,0.433768,-0.813208,2.24222,0.796906,3.06094,14,1,1,11.136
40,0.477744,-0.12676,0.515211,-0.700179,2.24787,1.034,2.76658,15,1,1,17.152
41,0.560646,0.257582,-0.505054,0.60353,6.01706,1.32982,5.15571,8,1,1,3.264
42,0.0851767,0.0701143,0.614683,-0.781021,3.16352,0.221095,1.78611,9,1,1,4.288
43,0.158319,-0.623782,0.319407,-0.695565,1.38887,1.39828,4.03335,13,1,1,10.24
44,0.320812,-0.0266521,-0.555456,0.766706,5.57334,0.655507,5.73911,9,1,1,7.936
45,0.531522,0.326925,0.400569,-0.670932,3.15479,1.34774,2.05193,10,1,1,14.4
46,0.297913,0.192652,0.616601,-0.702806,2.99547,0.725353,1.84741,3,1,1,4.352
47,0.483282,-0.0710444,-0.446355,0.749772,5.60025,1.02069,5.89217,8,1,1,10.816
48,0.415866,-0.347264,0.465802,-0.699637,1.85846,1.14513,3.24995,12,1,1,7.104
49,0.0884995,0.310726,0.55525,-0.766365,3.80792,0.657971,1.22127,10,1,1,9.728
50,0.642626,0.0300951,-0.493674,0.58516,5.62918,1.39768,5.53559,9,1,1,7.424
51,0.439094,-0.0565235,0.563264,-0.697664,2.33436,0.917253,2.5904,10,1,1,8.768
52,0.0299279,-0.438533,-0.896235,0.059632,2.77276,0.747801,2.8066,13,1,0,8.704
53,-0.460647,-0.430192,0.32475,-0.705178,0.319655,1.36384,5.10039,7,1,1,4.288
54,0.000579135,-0.664712,0.483827,-0.569271,0.867228,1.45422,4.00708,7,1,1,4.736
55,0.0526308,0.289832,0.627751,-0.720525,3.81606,0.598014,1.03373,12,1,1,11.072
