64
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
1,0.338057,0.679938,-0.624698,-0.182085,5.53817,1.7246,3.31937,11,1,1,9.408
2,-0.372314,-0.916958,-0.018586,-0.142211,1.31506,2.85376,5.22804,4,1,1,1.28
3,0.541049,0.615823,0.570566,0.0498129,2.33366,1.92191,0.63377,8,1,1,6.08
4,0.627345,0.753935,-0.193491,0.0241141,5.71317,2.7491,3.95959,8,1,1,3.84
5,-0.553811,0.614094,0.275243,-0.490329,3.61584,1.65624,1.39388,15,1,0,13.76
6,0.562344,0.730319,-0.299736,-0.246093,4.93957,2.34506,3.11034,10,1,1,8.704
7,0.0404653,-0.526751,0.0507613,-0.847537,4.4766,1.82495,2.36701,18,1,0,15.872
8,-0.294126,-0.772216,-0.428619,-0.365319,2.07183,1.94513,5.94127,5,1,1,4.672
9,0.519055,0.65964,0.538993,0.070317,2.34518,1.99225,0.53696,6,1,1,6.336
10,0.484147,0.682923,0.271072,-0.475118,3.57722,1.98402,1.66902,9,1,1,6.208
11,0.43229,0.847177,0.103941,-0.290884,3.89737,2.51353,1.69944,12,1,1,10.624
12,0.61301,0.73095,-0.275136,-0.119291,5.17621,2.53245,3.43035,9,1,1,15.744
13,0.56862,0.740576,0.313667,-0.172718,2.99013,2.40918,1.15814,5,1,1,7.232
14,0.377651,0.750242,-0.460836,-0.286612,5.26045,1.99431,3.05154,6,1,1,13.696
15,0.548256,0.549861,-0.359309,-0.517653,4.53521,1.77814,2.96149,5,1,1,6.208
16,0.531478,0.846264,-0.0288129,-0.0231969,5.04458,3.0676,3.02453,6,1,1,4.416
17,0.470501,0.827376,0.305745,-0.0244658,2.70438,2.5181,0.596912,7,1,1,7.552
18,0.514498,0.733498,-0.197487,-0.397834,4.56147,2.22113,2.64325,10,1,1,10.816
19,0.56715,0.738171,0.118448,-0.345564,3.72705,2.39368,1.8957,8,1,1,8.96
20,0.465233,0.571944,0.494813,-0.459998,3.20767,1.65803,1.43182,3,1,1,1.408
21,0.366687,0.906561,0.130715,-0.163099,3.6524,2.72046,1.27954,5,1,1,4.48
22,0.645692,0.702468,-0.274662,-0.119085,5.13077,2.53354,3.4758,10,1,1,11.84
23,-0.553811,0.614094,0.275243,-0.490329,1.60513,2.00598,5.97904,17,1,0,17.408
24,-0.0732612,-0.633192,-0.697786,-0.326797,2.58841,1.38228,5.96038,8,1,1,4.48
25,0.48093,0.0974963,-0.644515,-0.586345,4.17423,1.02582,3.7742,12,1,1,11.264
26,0.0682409,0.333108,-0.75795,-0.556682,5.44764,0.693889,2.71018,3,1,1,4.16
27,0.222703,0.464283,-0.71098,-0.478907,5.24315,1.08186,2.99607,10,1,1,6.464
28,-0.257562,-0.557322,-0.714262,-0.335982,2.26901,1.32213,6.27641,4,1,1,2.176
29,0.57947,-0.646904,0.448965,0.210145,2.43872,0.985347,6.18868,9,1,0,8.256
30,-0.437127,-0.473938,-0.552622,-0.528121,1.63385,1.40138,6.26547,9,1,1,6.336
31,0.405348,0.380584,-0.796243,-0.238425,5.17535,1.17916,3.66755,9,1,1,12.352
32,0.583147,0.297969,-0.666392,-0.356476,4.69357,1.428,3.7488,13,1,1,10.304
33,0.363668,-0.175966,0.681773,0.609891,0.390336,0.831777,1.29165,9,1,1,10.944
34,0.461074,0.132777,-0.837906,-0.260181,4.6917,1.00088,4.13093,6,1,1,13.952
35,-0.167023,0.642912,-0.677633,-0.315565,6.10154,1.45299,2.4516,6,1,1,6.72
36,0.146734,-0.379948,-0.650988,-0.640564,2.73282,0.838987,5.13731,5,1,1,4.096
37,0.260083,-0.081274,-0.914162,-0.3001,4.09232,0.551952,4.69807,13,1,0,12.224
38,0.18231,-0.188573,0.695333,0.669115,0.0023284,0.530792,1.60689,9,1,1,7.296
39,0.499415,0.373164,0.739064,0.255182,1.88004,1.34625,0.596626,8,1,1,6.08
40,0.0504477,-0.296741,-0.68559,-0.662847,2.54146,0.61148,5.34626,11,1,1,14.848
41,-0.405168,0.572142,-0.536399,-0.46986,6.18,1.55381,1.80604,12,1,1,11.456
42,0.260083,-0.081274,-0.914162,-0.3001,5.39607,1.40832,3.15427,18,1,0,18.432
43,0.204076,0.347362,0.857981,0.318686,2.25477,0.829309,0.175537,6,1,1,3.904
44,0.289719,-0.29961,-0.818982,-0.394418,3.46139,0.859794,5.06575,10,1,1,10.688
45,0.297981,0.413491,-0.809102,-0.292553,5.31178,1.06961,3.41909,11,1,1,11.136
46,0.454221,-0.2583,0.815597,0.248526,0.757956,1.09963,1.79208,13,1,1,16.768
47,-0.13401,-0.462631,-0.625787,-0.613519,2.08414,1.00507,5.78964,9,1,1,14.72
48,0.0909929,-0.0360278,-0.721221,-0.685757,3.57519,0.196045,4.32919,8,1,1,11.2
49,0.281069,-0.117232,-0.768324,-0.56297,3.68488,0.618906,4.47519,6,1,1,5.248
50,0.181086,0.302798,-0.778526,-0.519055,5.15617,0.721157,3.09253,7,1,1,8.128
51,0.165272,0.691253,-0.639045,-0.294068,5.61722,1.58109,2.945,5,1,1,6.208
52,0.678835,0.223969,0.405251,0.569906,0.936811,1.59276,0.29944,10,1,1,11.008
53,0.777636,0.569542,0.256314,0.0721672,1.92849,2.60253,0.664201,6,1,1,8.128
54,0.717792,0.533242,0.11781,-0.431912,3.51424,2.21323,2.23637,7,1,1,12.416
55,0.745038,0.500066,0.292479,0.330617,1.3154,2.22723,0.133136,8,1,1,10.048
56,0.555295,0.530715,-0.609721,-0.195522,5.16484,1.75181,3.63931,4,1,1,1.984
57,0.803171,0.435355,-0.377719,-0.1507,4.82948,2.30398,3.83605,10,1,1,8.256
58,0.593499,0.409873,0.353652,-0.595562,3.21013,1.61128,2.00134,8,1,1,9.856
59,-0.8337,-0.227538,0.0317215,-0.502161,0.203351,2.08709,5.95366,7,1,1,7.424
60,-0.705927,-0.379891,-0.0363556,-0.596681,0.55455,1.86012,5.85034,13,1,1,11.776
61,0.660235,0.306734,-0.262233,-0.633434,3.96901,1.63082,3.09918,12,1,1,10.368
62,0.669087,0.454884,0.426155,0.404715,1.40828,1.88514,0.214118,8,1,1,20.608
63,0.941675,0.315431,-0.109141,-0.0428842,4.66122,2.90652,4.01477,8,1,1,13.76
64,0.693703,0.372921,-0.271372,-0.553231,4.09089,1.81377,3.10437,9,1,1,10.688
