66
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
1,0.841822,0.514987,-0.159972,-0.0231008,5.11799,2.81691,4.01996,12,1,1,10.88
2,0.691494,0.2148,0.365001,0.585211,0.858852,1.61942,0.256488,6,1,1,5.376
3,0.728025,0.448499,-0.494014,0.157412,5.57299,2.05143,4.46872,5,1,1,4.416
4,-0.550254,-0.486607,-0.305662,-0.605809,1.19137,1.65001,6.02638,5,1,1,3.136
5,0.742841,0.506403,0.159898,-0.407648,3.36613,2.2351,2.16944,7,1,1,6.912
6,0.798443,0.539557,0.242172,0.112781,1.72923,2.60073,0.540686,4,1,1,6.848
7,0.677242,0.276609,0.453244,0.509314,1.11497,1.64119,0.339457,7,1,1,5.888
8,-0.535241,0.417604,0.267216,-0.683901,5.24814,1.49247,0.290077,10,1,1,11.456
9,0.342715,0.104958,-0.477851,0.801991,6.04302,0.733164,5.44865,9,1,1,6.464
10,0.293198,0.266273,-0.639993,0.65844,6.2493,0.814451,4.77468,7,1,1,15.872
11,0.134241,-0.0209929,0.679906,-0.720601,2.23012,0.272589,2.54037,12,1,1,9.28
12,0.571065,0.0960159,0.226606,-0.783144,3.02651,1.2352,2.69335,7,1,1,7.104
13,0.150219,-0.0552832,-0.577225,0.800743,5.30596,0.321521,6.01123,6,1,1,6.528
14,-0.00897728,-0.348344,0.662619,-0.662957,0.759888,0.711855,3.95301,12,1,1,12.48
15,0.196968,-0.538612,0.522954,-0.630571,1.22901,1.22154,3.66943,14,1,1,16.96
16,0.225966,-0.346639,0.429077,-0.802916,1.6577,0.853218,3.64391,2,1,1,1.088
17,0.486832,0.0916241,0.612605,-0.615885,2.54489,1.03654,2.17284,7,1,1,8.064
18,0.272812,-0.179316,0.555472,-0.764768,1.93193,0.665126,3.0949,7,1,1,7.488
19,0.0573074,0.587662,0.414306,-0.692618,4.0761,1.26323,1.12893,5,1,1,7.296
20,0.50085,0.291578,-0.552395,0.599159,6.06558,1.23633,5.01117,6,1,1,9.856
21,-0.452143,-0.447291,0.285226,-0.717038,0.401409,1.37862,5.12459,8,1,1,5.952
22,0.401951,0.671452,-0.44921,-0.431043,0.946126,1.50954,4.48122,13,1,0,6.208
23,-0.463399,-0.498104,0.377038,-0.628488,0.281121,1.49642,4.92135,9,1,1,10.048
24,-0.162028,-0.560354,0.343136,-0.736212,0.853172,1.24559,4.55772,11,1,1,11.328
25,0.258227,0.336185,0.388705,-0.818051,3.61382,0.87552,1.78221,8,1,1,5.568
26,0.647359,-0.216592,-0.410509,0.604563,5.36381,1.50272,6.00955,9,1,1,7.36
27,-0.0194037,-0.253765,0.531266,-0.808074,0.912889,0.514672,4.20711,10,1,1,9.344
28,0.123366,-0.494762,0.441012,-0.73858,1.27687,1.07016,3.92974,9,1,1,8.384
29,-0.450157,-0.309048,0.465225,-0.696716,0.0128856,1.15524,5.09281,10,1,1,11.264
30,-0.133931,-0.671902,0.302282,-0.662748,0.937001,0.945016,4.27042,19,1,0,17.28
31,0.469207,0.0383727,-0.58889,0.656948,5.63396,0.980335,5.47076,15,1,1,16.576
32,-0.395509,0.24008,0.300734,-0.833963,5.39153,0.962014,0.199468,8,1,1,14.464
33,0.650729,-0.750189,-0.0215562,-0.115338,3.14836,0.556424,2.41997,14,1,0,7.36
34,-0.0886246,0.281619,0.525321,-0.798044,4.43511,0.599403,0.683751,8,1,1,5.568
35,0.256624,0.0978249,0.33641,-0.900779,3.64669,1.56464,1.55486,13,1,0,9.536
36,0.436205,-0.53671,0.199783,-0.694085,1.973,1.52745,3.74967,11,1,1,15.424
37,-0.286517,0.212018,0.282605,-0.890556,5.33884,0.728893,0.329776,10,1,1,6.016
38,0.0988365,-0.0420289,0.470561,-0.875807,2.24649,0.215218,3.05063,7,1,1,6.464
39,0.529677,0.641527,0.475327,0.28627,3.11376,0.29727,2.09597,11,1,0,5.824
40,0.401951,0.671452,-0.44921,-0.431043,4.44155,1.46454,0.316975,10,1,0,6.912
41,-0.133931,-0.671902,0.302282,-0.662748,2.49812,0.818958,2.80309,14,1,0,9.92
42,0.687852,-0.0545498,-0.472145,0.548601,5.49341,1.52301,5.65169,7,1,1,12.928
43,-0.133931,-0.671902,0.302282,-0.662748,1.02731,1.52355,4.40109,12,1,0,10.24
44,0.388326,0.0314314,0.471535,-0.791119,2.68486,0.800386,2.52333,7,1,1,7.04
45,0.40674,-0.903694,0.132666,-0.0173178,0.552729,2.87321,2.84847,11,1,1,11.84
46,0.484721,0.568961,0.651898,0.127895,1.26983,1.9784,3.02596,20,1,0,13.12
47,-0.256159,0.926681,0.00773195,-0.274928,4.95396,2.58434,1.27299,8,1,1,3.904
48,-0.548243,0.587854,-0.134939,-0.579352,5.69177,1.86741,1.04908,10,1,1,6.4
49,0.520157,-0.784192,0.138485,-0.308709,1.73478,2.45127,3.70503,10,1,1,9.6
50,0.398729,-0.744377,0.485237,0.226855,0.054441,2.01104,2.21251,6,1,1,5.824
51,0.365632,-0.611205,0.620503,-0.328204,1.02563,1.58531,3.08901,7,1,1,16.256
52,-0.318512,0.686762,-0.257089,-0.600677,5.55106,1.71751,1.54094,7,1,1,9.6
53,-0.388923,0.813103,-0.302418,-0.310075,5.93144,2.24566,1.89754,9,1,1,12.544
54,0.343218,-0.818133,-0.110837,-0.447856,2.21062,2.18252,4.55778,6,1,1,6.208
55,-0.553213,0.755978,0.0490215,-0.346481,5.20358,2.4266,0.798504,15,1,1,15.808
56,0.479126,-0.528083,0.51982,0.470482,0.00121212,1.58767,1.66914,6,1,1,4.8
57,-0.484624,0.808428,0.228331,-0.243822,4.49981,2.46042,0.27817,7,1,1,5.888
58,-0.316579,0.68329,0.480754,-0.449186,4.32693,1.70542,0.317594,5,1,1,8.576
59,0.45918,-0.764684,-0.34034,-0.297626,2.96382,2.20331,5.02387,16,1,1,12.8
60,0.341209,-0.904182,0.0974186,-0.237784,1.54281,2.62183,3.96271,11,1,1,6.72
61,0.272767,-0.688871,-0.219108,-0.63486,2.28014,1.66884,4.6677,7,1,1,6.336
62,0.484721,0.568961,0.651898,0.127895,2.47008,2.90638,4.18263,13,1,0,7.232
63,0.282071,-0.705967,0.643384,0.0900219,0.241104,1.72734,2.62246,9,1,1,9.088
64,-0.6476,0.66547,0.24683,-0.277199,4.75667,2.38106,0.071496,9,1,1,7.936
65,-0.463117,0.771452,-0.0933839,-0.426221,5.46873,2.23856,1.24583,7,1,1,3.84
66,-0.546636,0.828813,-0.0395675,-0.112665,5.63318,2.9022,1.32548,14,1,1,17.984
