65
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
1,0.645361,0.107943,-0.587542,-0.47608,4.19713,1.42658,3.86568,6,1,1,2.304
2,0.000723739,0.203575,-0.85044,-0.485087,5.76126,0.410019,2.62678,9,1,1,5.696
3,0.468152,0.352507,0.578192,0.567685,1.43997,1.25229,0.149165,8,1,1,6.08
4,0.481802,0.406308,0.653379,0.419376,1.70076,1.36376,0.29957,7,1,1,4.992
5,0.809725,-0.570964,-0.114125,-0.0729429,3.52952,2.86987,4.75784,8,1,1,11.392
6,-0.724268,0.519509,0.15524,-0.425967,5.31147,2.2005,0.272754,5,1,1,3.904
7,-0.548125,0.543861,-0.208093,-0.600393,5.83533,1.76446,1.11513,11,1,1,13.824
8,0.69227,0.197199,-0.330883,-0.610239,5.6034,2.38856,0.0971217,17,1,0,14.08
9,0.781721,-0.405758,0.139982,-0.452413,2.36275,2.1549,3.3203,5,1,1,3.264
10,0.595746,-0.538905,-0.3147,-0.5056,2.963,1.86572,4.43368,11,1,1,9.728
11,0.79852,-0.223766,0.548638,0.106261,1.10627,1.95564,1.6527,9,1,1,6.656
12,0.538851,-0.503054,-0.534206,-0.413762,3.30231,1.65775,4.80442,7,1,1,13.056
13,0.686123,-0.44771,0.456533,0.346942,0.342812,1.92029,1.4991,5,1,1,6.464
14,0.754712,-0.638676,-0.144292,0.0410311,4.28712,2.84043,5.69175,11,1,1,8.064
15,0.816443,-0.233048,0.358735,-0.387839,2.11711,2.02838,2.67321,7,1,1,5.376
16,0.612556,-0.452127,0.406593,0.505014,0.0420103,1.73076,1.31369,14,1,1,13.888
17,-0.578651,0.479627,0.410121,-0.516645,4.92013,1.70092,0.0211411,5,1,1,5.312
18,-0.561696,0.517459,0.282418,-0.580495,5.08596,1.73811,0.29163,6,1,1,3.008
19,0.688649,-0.305804,-0.64896,0.105342,4.4554,1.70672,5.29122,13,1,1,9.536
20,0.69062,-0.306894,0.4405,0.484583,0.319615,1.71356,1.15595,6,1,1,4.928
21,0.841853,-0.246219,0.0282282,-0.479441,2.79825,2.13967,3.36732,7,1,1,9.216
22,-0.821117,0.477475,-0.0580689,-0.307267,5.94327,2.50551,0.713483,6,1,1,6.4
23,0.703857,-0.657405,0.235488,-0.130191,1.32454,2.59672,2.82712,6,1,1,5.184
24,0.741148,-0.38279,-0.417706,-0.36013,3.52413,1.97323,4.47762,6,1,1,11.584
25,0.876576,-0.409921,-0.175955,-0.180606,3.47652,2.63179,4.35137,13,1,1,7.232
26,-0.863778,0.305506,-0.0629746,-0.395712,6.10105,2.31705,0.497774,8,1,1,10.88
27,0.605547,-0.447894,0.416072,-0.509497,1.81995,1.7058,3.09364,4,1,1,3.008
28,-0.638936,0.419833,0.0661161,-0.641194,5.5991,1.74061,0.478587,6,1,1,6.656
29,0.703819,-0.220793,0.674716,0.025437,1.22913,1.65913,1.8371,11,1,1,10.56
30,0.632738,-0.512978,-0.548836,-0.187816,3.70142,1.90393,5.06392,7,1,1,9.984
31,0.606337,-0.545569,0.166857,-0.553957,2.11633,1.90771,3.58172,7,1,1,7.68
32,0.779328,-0.453314,0.355311,-0.246795,1.65105,2.24682,2.70472,16,1,1,24.384
33,-0.662129,0.482046,0.0172767,-0.573513,5.62378,1.91938,0.599172,12,1,1,18.56
34,0.799089,-0.318815,0.462417,-0.21444,1.62539,2.07188,2.38464,9,1,1,12.736
35,0.708206,0.19795,-0.567908,0.369786,5.56212,1.65237,5.01701,9,1,1,13.056
36,0.701657,0.446552,-0.247472,-0.497018,4.17034,1.96434,3.0368,8,1,1,8.128
37,0.696632,0.300229,0.650992,0.027843,1.93497,1.72224,1.12113,6,1,1,5.696
38,0.726306,0.559937,0.398496,0.012296,2.19672,2.32143,0.883183,8,1,1,11.072
39,0.558021,0.55353,0.530194,-0.317981,2.89239,1.8086,1.32967,8,1,1,6.72
40,0.822053,0.369362,0.038464,-0.43165,3.475,2.24516,2.63043,7,1,1,9.92
