67
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
1,0.197302,0.389782,0.815197,-0.380256,3.10947,0.904239,0.905039,5,1,1,5.248
2,-0.25457,0.632466,0.650085,-0.335514,4.00071,1.50038,0.0937872,9,1,1,13.504
3,0.462786,0.437209,-0.732764,0.240279,5.78624,1.38029,4.27226,3,1,1,0.32
4,0.234957,0.0394757,0.837642,-0.491522,2.26791,0.481127,1.93499,8,1,1,5.568
5,0.606649,0.331529,0.517997,-0.50373,2.84238,1.52665,1.84209,8,1,1,9.664
6,0.447905,0.00736066,0.671074,-0.590751,2.30906,0.928977,2.27619,4,1,1,3.456
7,-0.0476696,0.297625,0.862485,-0.406531,3.74088,0.612359,0.281647,13,1,1,14.976
8,0.582638,-0.233515,0.295524,0.720187,3.65491,0.410673,0.902175,11,1,0,6.08
9,0.116282,-0.0981627,-0.873584,0.462269,4.49799,0.305538,5.9002,8,1,1,17.728
10,-0.154421,0.357627,0.794206,-0.466362,4.08016,0.800269,0.123347,9,1,1,10.752
11,0.353673,-0.0924667,-0.673453,0.642516,5.21856,0.748471,5.73,12,1,1,10.368
12,-0.271586,0.467182,0.67915,-0.496726,4.29966,1.14179,0.104909,12,1,1,10.368
13,0.338127,0.292903,-0.671338,0.590917,6.14802,0.9276,4.72031,5,1,1,5.632
14,0.119652,-0.236695,0.682246,-0.681322,1.25277,0.536861,3.45827,5,1,1,3.328
15,0.582638,-0.233515,0.295524,0.720187,3.70333,0.970559,0.969281,16,1,0,11.776
16,0.177878,0.0102914,-0.719063,0.671716,5.52155,0.358265,5.40597,11,1,1,13.248
17,0.584288,-0.215775,0.742788,-0.24559,1.53635,1.34478,2.24387,6,1,1,12.8
18,0.399455,0.083906,0.859527,-0.307584,2.12149,0.840903,1.70741,14,1,1,13.952
19,0.519629,0.0436045,-0.636094,0.568743,5.52566,1.09711,5.35823,7,1,1,7.872
20,0.402948,-0.15494,0.70539,-0.562185,1.87661,0.892775,2.61078,7,1,1,14.336
21,0.490443,-0.17266,-0.714148,0.468666,4.95465,1.09358,5.63165,10,1,1,11.904
22,0.22941,-0.0534476,0.838211,-0.491851,1.87255,0.475577,2.33034,4,1,1,0.512
23,-0.498078,-0.685238,0.198384,-0.492962,2.45673,1.36127,1.64236,14,1,0,13.824
24,0.548904,-0.0668661,-0.738572,0.385673,5.07241,1.17183,5.31485,12,1,1,17.728
25,0.606649,0.331529,0.517997,-0.50373,2.84238,1.52665,1.84209,10,1,1,9.408
