64
Feature_ID,AvgQuats_0,AvgQuats_1,AvgQuats_2,AvgQuats_3,EulerAngles_0,EulerAngles_1,EulerAngles_2,NumNeighbors,Phases,SurfaceFeatures,Volumes
1,0.129866,-0.020184,-0.52642,0.840006,5.56919,0.263614,5.87756,8,1,1,11.776
2,0.228065,-0.247691,0.248409,-0.908256,2.04799,0.686813,3.70125,11,1,1,11.52
3,0.200184,0.114231,0.6223,-0.748078,2.96627,0.465148,1.92918,12,1,1,18.368
4,-0.345167,-0.477561,0.564775,-0.577775,0.17093,1.26024,4.56421,4,1,1,3.456
5,0.388008,0.0324121,0.49084,-0.779407,2.66292,0.799872,2.49624,10,1,1,6.784
6,0.229306,-0.433829,0.429344,-0.758205,1.54179,1.02579,3.71091,9,1,1,19.264
7,-0.142323,0.918948,-0.339917,-0.140484,6.04493,2.3883,2.59603,10,1,0,5.952
8,0.0917347,-0.594636,0.528888,-0.598557,1.00018,1.29118,3.83564,5,1,1,3.008
9,0.003684,0.288349,0.509297,-0.810838,4.13878,0.585053,1.02274,10,1,1,10.816
10,0.256844,-0.234331,0.56974,-0.744659,1.7489,0.710187,3.22809,9,1,1,12.224
11,-0.39644,-0.323931,0.528471,-0.677217,0.0224328,1.07491,4.93546,6,1,1,5.76
12,0.0373578,-0.583698,0.399318,-0.706008,1.11997,1.24949,4.13373,5,1,1,9.6
13,0.674417,0.264208,-0.266497,-0.635874,4.04263,1.01571,1.01623,8,1,0,4.224
14,-0.183117,-0.526601,0.479606,-0.677597,0.620197,1.18282,4.4311,10,1,1,11.904
15,0.424297,0.428293,0.528398,-0.597773,3.20781,1.29421,1.62764,4,1,1,0.704
16,-0.54342,-0.360721,0.220874,-0.725114,0.290338,1.42109,5.40149,4,1,1,10.752
17,-0.347156,0.403695,0.585938,-0.610893,4.65808,1.12295,0.0960064,4,1,1,0.192
18,0.464917,-0.199631,-0.349518,0.788566,5.46039,1.061,6.27156,8,1,1,6.72
19,-0.0135172,0.709558,-0.599583,-0.369925,5.74943,1.57811,2.56974,12,1,1,10.688
20,-0.184427,0.90309,0.317936,-0.222106,3.95282,2.34503,0.408331,9,1,1,14.528
21,-0.0577819,0.995505,0.073041,-0.0172052,3.43091,2.99137,0.17336,3,1,1,4.544
22,0.157618,0.946534,-0.0933574,-0.265547,4.88545,2.57092,2.07387,10,1,1,6.592
23,-0.0712694,-0.918361,-0.360135,-0.147773,2.67477,2.34191,5.97126,11,1,1,11.584
24,0.0981078,-0.848117,0.294251,-0.429521,1.08533,2.04638,3.99659,11,1,1,9.28
25,0.0547651,-0.746587,-0.386422,-0.538783,2.2662,1.69187,5.26135,9,1,1,14.528
26,0.140236,-0.849732,0.497247,-0.105046,0.371755,2.07536,3.18623,8,1,1,9.408
27,0.144257,-0.984622,-0.0728812,-0.0663159,2.5488,2.9442,5.39944,10,1,1,7.936
28,0.0280334,0.832532,-0.535805,-0.137904,5.99762,1.96903,2.92334,8,1,1,9.344
29,-0.0230466,-0.698579,0.512352,-0.49895,0.739168,1.54788,3.94672,10,1,1,12.608
30,0.674417,0.264208,-0.266497,-0.635874,0.886758,1.8178,4.41575,13,1,0,6.4
31,0.0559152,-0.838854,0.415103,-0.347689,0.763808,1.99721,3.77228,6,1,1,8.192
32,0.194707,0.807821,0.552661,0.0638749,2.79001,1.96164,0.12145,11,1,1,13.504
33,-0.0276602,-0.77269,0.329234,-0.542025,0.98916,1.76769,4.20232,9,1,1,14.784
34,-0.113604,-0.902444,0.133542,-0.393516,1.11841,2.28448,4.51045,14,1,1,11.52
35,0.142403,-0.921641,-0.277971,-0.230285,2.60304,2.40298,5.43804,15,1,1,19.968
36,0.0288018,0.960036,-0.259751,-0.100149,5.8852,2.57736,2.80359,2,1,1,0.064
37,-0.185882,0.940693,-0.217351,-0.182489,5.77984,2.56608,2.24808,6,1,1,8.704
38,0.0987891,-0.880185,0.459679,-0.0648926,0.252012,2.17605,3.17007,6,1,1,6.72
39,0.184105,-0.894827,0.379168,-0.147042,0.572859,2.30396,3.30863,8,1,1,2.752
40,0.71378,0.543739,-0.117625,-0.425477,0.628564,1.79893,3.84098,15,1,0,20.864
41,0.0546769,-0.739646,-0.662897,-0.102475,3.06201,1.6711,6.05602,7,1,1,6.528
42,0.0135458,-0.718507,-0.659623,-0.220139,2.83833,1.60368,5.94222,12,1,1,11.968
43,-0.158055,-0.959993,0.176682,-0.149051,0.537595,2.67506,4.00554,5,1,1,4.096
44,-0.180555,0.805391,-0.452224,-0.337994,5.86188,1.94175,2.27922,6,1,1,3.648
45,-0.183485,0.87898,-0.214549,-0.384312,5.42735,2.23007,1.87417,11,1,1,13.824
46,0.599956,0.0410699,-0.0830357,-0.794652,3.64772,1.1291,1.30636,9,1,0,5.888
47,-0.0787509,0.704826,-0.463095,-0.531565,5.54033,1.57676,2.1762,13,1,1,12.416
48,0.510268,0.490826,-0.529469,0.46731,6.20149,1.57336,4.66953,4,1,1,8.64
49,-0.11506,-0.597866,0.630572,-0.481348,0.461864,1.30919,3.98371,14,1,1,15.232
50,-0.0306945,-0.683423,0.622306,-0.38043,0.503821,1.50677,3.73518,11,1,1,8
51,0.105044,0.0172765,0.9555,-0.275112,2.01415,0.213314,1.68813,5,1,1,6.336
52,0.0600703,-0.0647484,-0.912634,0.399123,4.3018,0.176875,5.94752,8,1,1,13.696
53,-0.113812,0.380196,0.737558,-0.546358,4.07002,0.816198,0.346705,4,1,1,4.8
54,0.0636247,-0.609079,0.675166,-0.411248,0.651172,1.31817,3.5846,10,1,1,9.664
55,-0.117714,-0.285164,0.835417,-0.454866,0.107106,0.627241,4.03167,9,1,1,6.592
56,0.239088,-0.167865,-0.770608,0.566411,4.7341,0.592913,5.95837,7,1,1,8.448
57,0.294973,0.098522,0.765488,-0.563305,2.52755,0.632473,1.88284,4,1,1,6.208
58,0.396085,-0.210968,-0.632872,0.630937,5.00684,0.930768,5.98567,6,1,1,4.224
59,-0.142323,0.918948,-0.339917,-0.140484,4.72281,1.56069,5.4863,21,1,0,23.36
60,0.0190217,0.444191,0.743153,-0.500056,3.69109,0.921451,0.635092,8,1,1,5.952
61,0.484084,0.020915,-0.74794,0.453665,5.30079,1.01166,5.21443,9,1,1,7.296
62,0.0348313,-0.507295,0.713317,-0.482304,0.663088,1.06686,3.66757,7,1,1,8.576
63,0.104493,-0.543987,0.768502,-0.320255,0.584618,1.17416,3.34666,11,1,1,9.792
64,0.338047,0.339643,-0.82395,0.302445,5.85194,0.999486,4.27643,12,1,1,9.984
